Customer_ID,Annual_Spend,Order_Count,Avg_Order_Value,Days_Since_Last_Purchase,Product_Category_Count,Mobile_App_Usage,Website_Visits,Wishlist_Items,Coupon_Usage_Rate,Return_Rate
CUST_000374,117182.71,199,16187.87,118,12,83,10,92,0.794,0.341
CUST_000375,270283.78,102,7091.1,203,1,95,172,44,0.499,0.3
CUST_000376,34991.37,136,24917.48,54,19,109,159,71,0.234,0.207
CUST_000377,110263.08,77,22353.01,37,16,107,105,19,0.227,0.205
CUST_000378,68073.24,229,12931.84,242,7,28,82,70,0.465,0.228
CUST_000379,277301.89,194,20667.97,200,21,3,35,64,0.009,0.331
CUST_000380,34002.56,41,20432.35,235,7,70,117,59,0.531,0.297
CUST_000381,33262.79,203,23383.01,14,16,42,164,88,0.953,0.342
CUST_000382,39356.84,216,21054.91,143,6,83,40,25,0.155,0.203
CUST_000383,13538.23,198,16163.25,76,18,33,91,72,0.573,0.25
CUST_000384,41438.74,61,15310.73,308,1,99,48,22,0.962,0.342
CUST_000385,35193.16,26,11790.46,262,1,70,142,39,0.861,0.093
CUST_000386,66521.18,71,15736.84,184,14,32,140,1,0.85,0.178
CUST_000387,76056.3,249,19921.37,54,6,14,52,25,0.822,0.248
CUST_000388,222641.82,103,24232.13,307,6,115,106,77,0.309,0.366
CUST_000389,116459.25,211,11788.73,3,4,95,32,61,0.891,0.006
CUST_000390,39981.31,70,14426.6,298,12,85,199,43,0.941,0.085
CUST_000391,31923.88,107,11231.18,39,18,119,118,30,0.496,0.094
CUST_000392,84486.19,157,16778.52,229,10,39,31,25,0.355,0.131
CUST_000393,23761.85,107,15822.03,285,3,92,117,82,0.414,0.113
CUST_000394,215781.4,103,642.28,137,3,88,175,4,0.334,0.236
CUST_000395,136708.76,194,13620.81,102,8,4,195,69,0.212,0.354
CUST_000396,43112.88,19,2394.48,6,22,77,184,34,0.618,0.255
CUST_000397,18048.28,68,854.31,163,23,49,61,15,0.563,0.097
CUST_000398,154463.12,186,19821.69,364,1,98,81,30,0.463,0.346
CUST_000399,55260.97,70,6614.52,275,18,65,129,81,0.096,0.253
CUST_000400,142410.84,113,8648.25,48,15,88,76,13,0.797,0.088
CUST_000401,19612.07,57,1789.3,95,21,53,15,24,0.175,0.145
CUST_000402,39357.33,165,4651.61,58,20,79,122,78,0.115,0.316
CUST_000403,60094.32,61,19187.0,230,17,45,7,89,0.623,0.296
CUST_000404,61875.92,92,12439.56,176,11,79,146,99,0.399,0.231
CUST_000405,43693.48,30,22040.58,89,13,10,159,74,0.06,0.058
CUST_000406,92595.42,199,10051.6,281,20,48,66,70,0.356,0.321
CUST_000407,28358.04,201,6863.78,35,10,98,114,17,0.772,0.123
CUST_000408,54194.48,153,8820.48,170,13,22,112,49,0.615,0.309
CUST_000409,65134.32,225,17876.74,125,17,54,31,19,0.363,0.259
CUST_000410,85828.57,127,13964.14,298,21,4,104,55,0.192,0.106
CUST_000411,98531.39,193,22623.94,354,1,63,24,1,0.632,0.085
CUST_000412,27248.41,115,15133.79,203,20,34,52,25,0.888,0.052
CUST_000413,20457.81,6,12426.85,288,16,92,80,22,0.646,0.097
CUST_000414,146440.4,18,19686.67,355,16,110,24,31,0.813,0.063
CUST_000415,75555.28,10,23698.84,96,21,118,32,12,0.522,0.247
CUST_000416,35456.41,92,9024.98,237,3,68,30,12,0.718,0.24
CUST_000417,177336.86,139,6396.93,172,2,53,35,16,0.896,0.234
CUST_000418,64923.97,225,15482.19,300,6,2,86,88,0.773,0.257
CUST_000419,136695.08,193,12572.05,87,11,5,122,57,0.91,0.326
CUST_000420,62771.91,77,24731.8,350,3,86,176,85,0.431,0.365
CUST_000421,253349.07,101,11666.57,16,1,109,43,26,0.904,0.092
CUST_000422,204584.95,84,2043.42,139,11,55,47,16,0.622,0.235
CUST_000423,50298.23,193,24438.75,253,13,1,157,89,0.87,0.031
CUST_000424,118196.01,52,21120.96,277,5,81,12,37,0.039,0.048
CUST_000425,94067.06,195,4620.6,150,18,93,170,13,0.658,0.262
CUST_000426,156067.22,210,22634.21,345,15,37,143,13,0.848,0.195
CUST_000427,30471.7,233,8648.54,333,18,55,90,11,0.174,0.303
CUST_000428,96783.91,206,9552.38,139,15,4,153,68,0.662,0.17
CUST_000429,125604.97,31,22678.51,113,20,45,174,67,0.825,0.051
CUST_000430,17481.22,219,13346.87,67,20,112,164,54,0.288,0.349
CUST_000431,26153.0,145,3616.52,178,20,10,130,62,0.405,0.033
CUST_000432,14364.82,183,9352.59,124,7,64,153,28,0.57,0.076
CUST_000433,49583.59,110,18108.02,312,17,9,142,88,0.519,0.111
CUST_000434,98941.06,93,4519.77,310,8,40,65,44,0.039,0.398
CUST_000435,171381.94,164,14837.73,337,13,115,27,3,0.099,0.167
CUST_000436,63061.54,229,17442.8,362,16,43,124,15,0.1,0.201
CUST_000437,187218.35,154,8727.57,357,10,89,165,65,0.262,0.308
CUST_000438,22786.62,53,17408.24,232,14,32,171,22,0.246,0.255
CUST_000439,18171.91,145,22128.34,146,6,90,180,67,0.742,0.337
CUST_000440,57590.71,86,11908.5,110,20,55,79,19,0.573,0.195
CUST_000441,78342.52,153,9696.15,362,22,113,131,16,0.764,0.389
CUST_000442,58519.4,2,6428.73,357,7,11,71,51,0.07,0.319
CUST_000443,14083.94,247,15184.3,237,6,1,43,5,0.485,0.161
CUST_000444,56253.07,86,22020.33,2,17,0,118,81,0.324,0.153
CUST_000445,24025.51,133,8251.6,210,21,64,45,83,0.85,0.372
CUST_000446,95680.59,4,10026.64,24,24,32,83,38,0.708,0.274
CUST_000447,77390.46,164,10284.31,330,8,85,25,33,0.869,0.249
CUST_000448,31010.59,6,14108.15,183,12,75,95,53,0.046,0.303
CUST_000449,41785.02,244,5864.54,60,4,102,12,87,0.721,0.224
CUST_000450,28525.41,149,20590.84,122,10,35,124,81,0.54,0.064
CUST_000451,57303.94,205,7530.94,54,6,20,68,93,0.825,0.128
CUST_000452,116844.54,118,17692.99,162,7,83,171,64,0.507,0.223
CUST_000453,30031.19,229,12927.75,186,21,35,180,86,0.54,0.007
CUST_000454,85206.46,247,14730.26,38,8,25,50,28,0.052,0.175
CUST_000455,41308.34,89,4654.3,184,3,46,12,40,0.669,0.302
CUST_000456,34371.71,154,18428.58,82,8,94,168,62,0.273,0.066
CUST_000457,55552.22,183,4877.79,194,15,0,138,31,0.02,0.026
CUST_000458,29008.1,167,3014.15,33,21,37,164,65,0.066,0.334
CUST_000459,40637.46,212,13757.65,112,1,13,59,99,0.957,0.247
CUST_000460,25886.72,161,17790.57,229,13,89,31,44,0.346,0.071
CUST_000461,236879.68,14,1440.89,282,22,45,172,16,0.868,0.323
CUST_000462,61370.5,56,1921.0,286,18,41,17,42,0.96,0.263
CUST_000463,36687.53,228,20106.44,154,15,6,92,65,0.943,0.134
CUST_000464,69548.94,81,20264.01,164,7,54,147,67,0.882,0.15
CUST_000465,55346.59,149,6283.56,181,15,55,43,33,0.895,0.062
CUST_000466,51293.6,46,15457.66,238,3,118,163,0,0.289,0.334
CUST_000467,92034.31,144,11190.87,136,14,117,196,22,0.151,0.204
CUST_000468,101748.1,238,15890.86,338,20,75,36,5,0.639,0.223
CUST_000469,41301.3,16,21599.41,265,4,62,160,15,0.488,0.353
CUST_000470,40011.7,120,2180.44,186,4,23,126,1,0.099,0.006
CUST_000471,49388.05,84,19494.01,39,3,82,18,75,0.678,0.027
CUST_000472,11952.02,157,12427.12,309,5,72,178,26,0.563,0.065
CUST_000473,20730.6,220,14190.35,166,11,98,31,18,0.863,0.012
CUST_000474,155875.36,8,16417.5,259,8,3,105,27,0.609,0.263
CUST_000475,189373.66,88,23081.05,142,2,108,21,34,0.574,0.254
CUST_000476,50295.7,131,1606.65,203,16,41,121,67,0.441,0.084
CUST_000477,89642.95,217,931.01,175,10,95,128,48,0.463,0.06
CUST_000478,74449.41,19,4620.89,261,18,109,53,6,0.954,0.058
CUST_000479,516699.41,97,24663.9,251,7,69,147,36,0.138,0.381
CUST_000480,131098.27,66,17933.89,328,5,27,57,24,0.446,0.277
CUST_000481,54745.9,79,15443.1,199,7,91,162,40,0.656,0.234
CUST_000482,30672.5,86,1366.57,198,21,39,69,80,0.433,0.129
CUST_000483,19447.77,124,22001.93,195,6,50,197,61,0.283,0.173
CUST_000484,69038.84,202,20356.37,313,24,28,188,40,0.287,0.036
CUST_000485,35261.76,210,16687.04,76,1,41,62,13,0.234,0.399
CUST_000486,22124.09,150,8610.44,18,11,117,188,53,0.344,0.302
CUST_000487,38078.27,46,1948.52,61,13,68,184,1,0.872,0.249
CUST_000488,28082.91,113,14584.95,326,12,4,2,87,0.505,0.235
CUST_000489,195047.65,91,18048.43,280,1,100,98,78,0.24,0.202
CUST_000490,110984.72,141,2537.16,249,21,40,44,47,0.385,0.103
CUST_000491,59540.92,33,15917.44,226,15,60,142,50,0.106,0.091
CUST_000492,168714.11,133,7301.88,126,1,54,16,96,0.904,0.22
CUST_000493,63206.21,218,19153.26,57,3,27,142,54,0.408,0.028
CUST_000494,32764.51,77,13582.47,203,15,40,4,11,0.98,0.03
CUST_000495,173891.51,155,3400.11,242,9,110,173,82,0.348,0.224
CUST_000496,87311.46,121,13257.68,331,14,8,10,68,0.836,0.368
CUST_000497,28967.44,128,10014.27,325,23,28,191,0,0.256,0.366
CUST_000498,52405.3,78,4672.83,251,22,77,91,58,0.076,0.004
CUST_000499,32437.4,152,21069.59,321,24,37,141,72,0.032,0.043
CUST_000500,22743.63,67,473.51,198,8,61,38,33,0.606,0.233
CUST_000501,114499.33,239,7940.78,342,22,53,194,92,0.312,0.339
CUST_000502,227883.92,115,512.36,239,4,51,182,45,0.444,0.382
CUST_000503,22493.97,63,2580.97,138,20,103,41,58,0.819,0.344
CUST_000504,88794.36,113,7567.99,121,20,33,93,65,0.248,0.271
CUST_000505,37969.94,94,1545.93,48,6,36,4,18,0.309,0.08
CUST_000506,42574.56,227,14996.44,303,1,48,51,27,0.845,0.029
CUST_000507,39550.13,48,2354.2,114,18,41,149,98,0.493,0.019
CUST_000508,32702.49,191,17602.5,342,6,13,43,39,0.828,0.245
CUST_000509,61942.71,206,1505.52,250,14,81,114,56,0.374,0.014
CUST_000510,33467.66,12,1670.86,6,11,32,186,50,0.398,0.296
CUST_000511,72353.55,156,7772.08,218,17,117,152,21,0.167,0.285
CUST_000512,57805.16,172,22434.97,76,9,97,126,67,0.916,0.032
CUST_000513,50652.12,221,16106.55,178,22,91,115,7,0.897,0.363
CUST_000514,31720.09,171,19299.26,144,7,99,148,59,0.984,0.209
CUST_000515,39985.02,145,3710.49,153,14,108,191,64,0.402,0.362
CUST_000516,101597.46,40,20886.31,120,17,111,67,35,0.819,0.361
CUST_000517,85020.02,177,402.03,123,8,100,46,70,0.415,0.079
CUST_000518,30203.45,85,5483.82,149,16,86,126,88,0.454,0.152
CUST_000519,64185.5,57,15479.09,267,12,105,34,28,0.83,0.054
CUST_000520,101313.1,87,9506.11,326,12,16,6,64,0.177,0.31
CUST_000521,18609.29,84,24608.0,0,5,74,183,55,0.22,0.202
CUST_000522,87583.87,192,952.41,160,5,31,115,81,0.315,0.372
CUST_000523,37652.83,203,24965.23,243,14,100,51,3,0.788,0.083
CUST_000524,89269.85,185,15665.97,250,6,78,109,83,0.373,0.275
CUST_000525,35091.65,121,14055.93,63,7,67,45,71,0.358,0.396
CUST_000526,16925.6,226,1675.91,298,23,38,136,90,0.999,0.266
CUST_000527,19162.69,202,6978.56,247,21,93,185,49,0.384,0.028
CUST_000528,61923.77,74,23131.63,296,17,9,22,38,0.248,0.235
CUST_000529,71811.92,107,8985.3,114,9,86,130,34,0.623,0.072
CUST_000530,31792.27,124,16609.0,294,22,23,126,24,0.802,0.012
CUST_000531,93621.44,198,24987.51,0,13,99,188,77,0.07,0.134
CUST_000532,18712.29,100,6724.13,40,9,115,8,43,0.619,0.106
CUST_000533,57167.69,216,14486.81,172,16,57,52,46,0.036,0.316
CUST_000534,25649.74,204,17471.66,87,4,68,195,39,0.526,0.149
CUST_000535,37938.24,43,4282.76,97,2,100,176,30,0.257,0.293
CUST_000536,61894.03,119,3887.08,87,13,106,197,68,0.307,0.006
CUST_000537,32784.48,23,11516.44,250,13,63,47,80,0.467,0.006
CUST_000538,45743.78,155,9768.15,334,19,18,122,73,0.927,0.012
CUST_000539,121104.0,186,17912.54,140,12,100,81,42,0.711,0.088
CUST_000540,39981.64,249,1923.82,70,4,116,108,54,0.937,0.15
CUST_000541,107471.88,237,24309.73,136,10,7,6,15,0.66,0.243
CUST_000542,27151.98,37,554.07,98,16,70,98,67,0.007,0.394
CUST_000543,86756.7,134,15112.66,150,24,39,30,68,0.266,0.142
CUST_000544,164242.3,65,14153.29,174,19,12,101,41,0.906,0.022
CUST_000545,10613.15,134,3540.95,166,8,100,55,40,0.643,0.078
CUST_000546,34275.06,178,3942.72,342,6,26,98,49,0.982,0.359
CUST_000547,89675.29,22,19858.4,256,4,81,188,83,0.156,0.28
CUST_000548,51941.23,105,22211.55,223,7,87,4,5,0.297,0.316
CUST_000549,77637.21,88,7218.82,329,14,104,29,74,0.362,0.05
CUST_000550,39230.52,153,11061.51,64,13,1,21,52,0.327,0.054
CUST_000551,63615.53,125,9003.88,68,21,15,144,16,0.252,0.045
CUST_000552,53692.36,79,1999.17,66,5,13,137,56,0.443,0.343
CUST_000553,135597.67,90,16895.47,49,9,16,198,66,0.642,0.084
CUST_000554,71545.91,200,20664.78,313,3,59,195,15,0.311,0.257
CUST_000555,75835.5,51,7761.01,308,10,69,169,51,0.08,0.206
CUST_000556,44877.24,216,24756.36,90,15,98,26,99,0.709,0.218
CUST_000557,42560.23,176,2081.12,114,20,16,126,89,0.459,0.078
CUST_000558,44232.24,102,16612.41,56,21,44,134,87,0.556,0.254
CUST_000559,78914.2,198,11316.05,341,17,37,22,33,0.455,0.017
CUST_000560,44592.05,246,11275.73,17,23,103,74,83,0.89,0.397
CUST_000561,73338.6,227,11549.61,271,24,63,116,80,0.559,0.011
CUST_000562,255961.05,106,6615.31,129,6,5,135,19,0.923,0.02
CUST_000563,110170.81,193,17945.96,268,3,59,7,79,0.511,0.13
CUST_000564,47656.94,60,18095.1,79,18,111,100,55,0.293,0.333
CUST_000565,138808.39,46,7203.45,298,5,101,4,50,0.355,0.103
CUST_000566,44996.83,36,20915.6,309,13,48,198,52,0.522,0.189
CUST_000567,14375.96,186,8057.75,201,1,20,85,48,0.53,0.007
CUST_000568,29564.8,204,18182.31,224,17,98,129,3,0.687,0.032
CUST_000569,16162.45,166,3200.79,158,3,22,178,17,0.224,0.243
CUST_000570,46814.14,11,4383.8,203,19,75,193,35,0.659,0.078
CUST_000571,60651.09,12,8031.73,136,21,56,11,34,0.779,0.278
CUST_000572,193591.61,170,14928.07,72,20,63,46,29,0.677,0.314
CUST_000573,75270.92,242,16208.68,47,22,28,182,62,0.482,0.34
CUST_000574,51360.75,39,10029.63,17,12,26,25,81,0.992,0.054
CUST_000575,106999.98,199,2130.41,266,8,5,101,20,0.405,0.182
CUST_000576,12736.22,139,9466.14,339,8,20,119,51,0.107,0.379
CUST_000577,70610.22,36,17281.43,18,15,70,172,95,0.822,0.309
CUST_000578,102703.93,52,16840.69,99,11,106,189,68,0.212,0.047
CUST_000579,21268.65,31,4172.87,115,20,40,69,40,0.713,0.201
CUST_000580,133336.04,33,393.04,345,1,79,1,53,0.179,0.369
CUST_000581,75882.96,141,18873.94,73,16,4,25,86,0.017,0.176
CUST_000582,44770.22,146,2837.93,279,14,14,13,29,0.16,0.335
CUST_000583,93241.42,169,2242.26,268,7,20,81,90,0.377,0.198
CUST_000584,293456.59,58,266.99,124,6,57,101,55,0.107,0.043
CUST_000585,68002.95,184,10928.51,115,21,3,184,78,0.198,0.059
CUST_000586,71236.06,152,12680.94,173,4,68,31,40,0.765,0.019
CUST_000587,43410.1,201,16014.07,180,22,6,61,13,0.77,0.078
CUST_000588,33027.93,128,7542.38,225,8,34,114,20,0.817,0.357
CUST_000589,107069.68,31,17818.53,156,22,35,29,97,0.841,0.26
CUST_000590,32883.99,55,4399.43,163,19,14,140,89,0.42,0.296
CUST_000591,62950.02,233,20833.35,70,3,91,167,24,0.868,0.249
CUST_000592,42857.66,10,14381.84,221,4,1,30,49,0.526,0.155
CUST_000593,83724.41,188,14680.47,125,13,119,36,94,0.471,0.087
CUST_000594,75626.61,130,5402.43,144,21,56,172,52,0.719,0.37
CUST_000595,123782.09,230,2037.9,175,2,4,101,47,0.214,0.206
CUST_000596,41897.8,15,11725.18,151,11,70,127,69,0.789,0.192
CUST_000597,49567.35,3,15467.18,181,16,85,85,47,0.429,0.398
CUST_000598,30177.91,43,2557.15,346,10,112,58,3,0.127,0.154
CUST_000599,43870.38,159,23773.25,84,15,94,27,23,0.119,0.342
CUST_000600,77972.41,198,24514.28,363,10,31,121,30,0.165,0.345
CUST_000601,101711.13,67,13727.33,120,2,71,60,82,0.891,0.093
CUST_000602,31397.52,56,23761.72,128,6,40,146,74,0.991,0.038
CUST_000603,110053.75,63,4650.24,5,14,41,170,28,0.357,0.39
CUST_000604,154654.13,203,830.43,333,2,74,186,4,0.292,0.17
CUST_000605,79969.81,15,1177.36,182,10,64,15,81,0.219,0.001
CUST_000606,222739.25,109,14770.31,37,17,110,68,66,0.824,0.2
CUST_000607,34833.94,116,1728.72,115,8,39,43,74,0.209,0.248
CUST_000608,25052.82,92,23971.93,101,16,82,112,84,0.924,0.31
CUST_000609,17238.42,138,3719.94,7,14,107,193,93,0.667,0.377
CUST_000610,170626.29,166,7757.13,217,10,37,137,82,0.897,0.366
CUST_000611,94660.87,47,20598.44,206,13,41,174,52,0.554,0.376
CUST_000612,57589.22,57,5624.76,77,1,119,18,88,0.691,0.013
CUST_000613,72836.9,50,6225.62,54,10,36,83,63,0.619,0.285
CUST_000614,27232.26,242,16129.26,303,22,55,92,34,0.831,0.09
CUST_000615,331713.32,71,7046.93,227,12,70,178,11,0.836,0.075
CUST_000616,65542.55,143,5592.7,87,17,102,140,46,0.59,0.32
CUST_000617,64639.2,146,6503.61,9,24,54,190,89,0.633,0.167
CUST_000618,99512.31,82,12368.06,307,14,88,143,54,0.922,0.367
CUST_000619,83843.43,116,24159.28,289,5,53,180,68,0.93,0.017
CUST_000620,70032.79,105,20839.5,163,19,21,162,82,0.664,0.321
CUST_000621,34429.46,88,7258.33,238,5,26,99,90,0.008,0.055
CUST_000622,83285.34,2,9211.66,316,15,104,186,37,0.104,0.071
CUST_000623,223555.98,104,11719.9,143,13,46,38,28,0.858,0.191
CUST_000624,153551.92,84,24477.46,334,17,37,66,11,0.085,0.158
CUST_000625,182632.39,226,4475.28,17,1,111,72,18,0.214,0.194
CUST_000626,41862.64,43,9065.58,70,14,38,188,8,0.231,0.376
CUST_000627,29949.76,154,18289.77,174,4,14,49,81,0.6,0.263
CUST_000628,54827.61,71,24105.8,341,9,118,52,28,0.577,0.116
CUST_000629,62255.83,166,4060.75,287,17,65,45,2,0.289,0.069
CUST_000630,128789.44,94,5839.02,298,3,60,51,86,0.208,0.168
CUST_000631,18311.32,42,5797.23,338,13,59,123,29,0.765,0.181
CUST_000632,174675.5,133,719.11,247,12,7,156,57,0.935,0.241
CUST_000633,53604.83,139,15182.07,192,16,43,4,87,0.053,0.106
CUST_000634,44408.37,65,16833.44,324,4,42,194,52,0.133,0.307
CUST_000635,29481.76,34,15142.64,305,18,5,73,3,0.642,0.039
CUST_000636,18799.78,120,1968.81,267,23,83,94,56,0.804,0.224
CUST_000637,106533.99,1,1916.91,203,3,26,74,53,0.791,0.249
CUST_000638,63027.26,211,5417.59,340,17,44,167,27,0.72,0.083
CUST_000639,24270.75,130,7399.3,122,1,22,199,15,0.887,0.33
CUST_000640,24183.96,213,19706.28,57,19,111,115,12,0.217,0.246
CUST_000641,47332.42,148,4152.88,338,22,103,129,71,0.107,0.258
CUST_000642,192589.27,61,1293.49,200,4,80,67,55,0.615,0.199
CUST_000643,49925.44,215,9970.89,111,17,12,189,52,0.822,0.364
CUST_000644,20906.18,149,10526.53,127,7,67,79,47,0.582,0.278
CUST_000645,50411.76,88,11382.5,35,2,83,185,24,0.963,0.153
CUST_000646,49468.6,68,20707.21,233,12,105,104,65,0.796,0.095
CUST_000647,9065.03,127,2630.53,309,5,63,68,29,0.701,0.028
CUST_000648,57641.24,140,17657.76,46,16,24,185,2,0.06,0.066
CUST_000649,50937.05,22,8581.05,114,8,85,162,22,0.108,0.397
CUST_000650,97474.34,148,7887.51,254,23,51,141,28,0.785,0.163
CUST_000651,218440.57,82,23327.07,222,8,47,142,40,0.198,0.359
CUST_000652,131741.31,129,6362.02,123,13,60,133,93,0.029,0.068
CUST_000653,49601.58,30,16134.79,159,14,16,15,10,0.911,0.17
CUST_000654,27596.16,126,7023.17,95,11,39,86,20,0.891,0.384
CUST_000655,362707.45,97,12777.17,106,6,74,123,90,0.218,0.036
CUST_000656,62408.26,24,19700.06,119,16,88,173,23,0.78,0.238
CUST_000657,60460.8,14,22066.72,100,23,68,190,94,0.048,0.368
CUST_000658,58871.5,36,20999.69,102,22,84,139,93,0.285,0.38
CUST_000659,68779.38,197,14638.08,165,15,25,40,64,0.624,0.338
CUST_000660,54119.38,203,6370.64,185,16,79,118,0,0.763,0.342
CUST_000661,40072.14,24,16598.59,31,13,55,18,53,0.01,0.261
CUST_000662,40831.08,188,17805.65,65,12,39,75,71,0.326,0.088
CUST_000663,58517.01,95,465.16,178,18,84,108,33,0.214,0.292
CUST_000664,40929.35,55,11092.42,266,18,111,118,79,0.999,0.391
CUST_000665,36352.13,205,21112.9,36,14,95,112,90,0.671,0.21
CUST_000666,64505.2,208,12341.77,200,2,67,1,67,0.406,0.104
CUST_000667,50086.96,24,7922.11,357,22,101,19,82,0.076,0.229
CUST_000668,171578.32,205,21820.58,48,2,116,118,28,0.599,0.276
CUST_000669,9361.13,152,4065.84,274,3,7,94,2,0.642,0.083
CUST_000670,128547.63,182,5319.84,167,24,72,136,10,0.816,0.288
CUST_000671,143237.54,26,17246.83,262,8,44,20,7,0.289,0.235
CUST_000672,14025.42,194,8940.41,132,11,16,7,61,0.981,0.245
CUST_000673,47104.26,80,17882.82,297,12,40,166,32,0.439,0.122
CUST_000674,46165.65,166,4111.05,343,4,76,164,7,0.296,0.062
CUST_000675,22353.58,238,6456.27,175,9,8,28,24,0.348,0.249
CUST_000676,34735.88,65,4084.85,10,24,69,34,87,0.52,0.234
CUST_000677,27518.04,241,23832.18,200,17,90,37,25,0.937,0.135
CUST_000678,204145.72,75,10254.02,296,24,105,89,25,0.735,0.118
CUST_000679,115263.36,179,8563.05,2,16,100,162,16,0.577,0.139
CUST_000680,145814.21,163,552.21,213,17,102,67,90,0.163,0.196
CUST_000681,99227.5,43,4004.76,295,15,106,130,28,0.149,0.39
CUST_000682,27164.43,29,10644.17,306,20,23,108,42,0.502,0.305
CUST_000683,41474.57,165,1898.87,31,22,72,110,72,0.729,0.341
CUST_000684,84335.84,81,12866.34,47,7,105,11,77,0.751,0.202
CUST_000685,25451.01,186,11484.38,326,10,10,31,4,0.226,0.21
CUST_000686,98626.86,54,19225.77,251,4,34,174,49,0.1,0.082
CUST_000687,50603.31,39,16563.11,198,24,28,62,93,0.384,0.288
CUST_000688,46056.56,42,11259.49,88,24,7,153,55,0.918,0.169
CUST_000689,98486.23,156,5771.59,108,14,16,42,62,0.545,0.297
CUST_000690,81714.3,29,18226.22,290,14,70,106,56,0.32,0.164
CUST_000691,46505.4,171,17754.98,107,14,11,171,91,0.324,0.043
CUST_000692,134797.76,131,4001.74,39,14,111,37,44,0.132,0.069
CUST_000693,28092.44,244,22885.85,51,22,78,28,36,0.473,0.325
CUST_000694,92148.34,138,1797.25,111,20,116,54,71,0.791,0.103
CUST_000695,90687.14,187,1564.94,294,18,92,51,78,0.969,0.106
CUST_000696,48209.79,234,4846.29,67,15,108,114,91,0.502,0.372
CUST_000697,75229.08,142,22754.63,188,23,49,18,35,0.167,0.263
CUST_000698,24939.81,204,13095.95,331,19,113,34,32,0.683,0.046
CUST_000699,114327.1,175,19740.93,208,13,23,47,5,0.757,0.057
CUST_000700,52605.11,42,5850.51,64,12,36,109,75,0.072,0.109
CUST_000701,41526.78,94,12357.5,61,19,77,187,70,0.85,0.238
CUST_000702,124779.87,160,9085.58,257,19,10,30,44,0.829,0.301
CUST_000703,36569.12,32,20730.15,133,20,98,2,91,0.473,0.11
CUST_000704,22338.73,170,760.59,121,2,80,162,6,0.56,0.348
CUST_000705,20137.91,160,6247.3,330,21,58,87,64,0.713,0.044
CUST_000706,91510.31,26,3983.84,170,3,54,51,23,0.677,0.083
CUST_000707,24433.23,115,21507.89,209,10,26,70,44,0.017,0.388
CUST_000708,204506.68,129,11795.09,295,5,107,50,60,0.122,0.054
CUST_000709,13941.84,56,10224.66,88,12,66,55,18,0.163,0.355
CUST_000710,196323.57,122,11347.17,166,7,118,98,31,0.756,0.282
CUST_000711,69404.86,106,24303.73,27,9,59,20,29,0.44,0.029
CUST_000712,55954.87,130,21286.63,237,2,1,128,64,0.546,0.193
CUST_000713,40886.56,81,17717.95,335,10,67,107,31,0.773,0.208
CUST_000714,79173.37,158,7403.88,62,6,17,52,56,0.341,0.373
CUST_000715,58317.4,120,4296.29,254,12,19,5,19,0.749,0.168
CUST_000716,129613.38,231,23051.55,40,6,84,81,84,0.442,0.179
CUST_000717,64858.25,199,10692.27,28,3,62,189,82,0.377,0.045
CUST_000718,66516.89,52,7113.14,278,10,77,78,93,0.333,0.256
CUST_000719,46419.34,91,11878.84,79,9,71,46,91,0.965,0.084
CUST_000720,57534.39,137,22962.62,50,20,1,95,95,0.772,0.031
CUST_000721,74269.92,22,9799.27,111,5,89,105,29,0.02,0.399
CUST_000722,18085.8,34,14153.5,360,3,82,177,86,0.957,0.108
CUST_000723,23301.43,110,20113.56,300,5,41,81,90,0.775,0.056
CUST_000724,100738.65,49,10792.89,89,8,27,30,58,0.149,0.28
CUST_000725,67481.3,129,5991.84,228,8,28,191,89,0.076,0.329
CUST_000726,52638.95,73,24864.24,149,14,68,156,61,0.308,0.026
CUST_000727,60651.75,84,23922.96,242,24,106,142,66,0.624,0.042
CUST_000728,76367.1,53,21118.28,137,22,27,57,30,0.617,0.036
CUST_000729,41034.49,211,17271.67,134,17,59,22,65,0.276,0.019
CUST_000730,34724.01,100,7512.67,88,11,104,165,53,0.446,0.264
CUST_000731,68671.65,124,22852.64,14,16,111,40,9,0.212,0.235
CUST_000732,30186.17,168,7033.81,332,6,89,14,37,0.051,0.265
CUST_000733,79680.24,45,20060.08,361,11,4,86,82,0.517,0.202
CUST_000734,18182.07,196,22972.8,173,10,14,2,30,0.347,0.327
CUST_000735,123057.74,137,15154.5,89,23,109,0,28,0.543,0.219
CUST_000736,83351.2,105,20115.79,212,9,72,74,24,0.947,0.367
CUST_000737,71626.53,150,19834.04,342,24,31,138,31,0.143,0.194
CUST_000738,119119.65,146,4990.31,60,24,51,187,16,0.002,0.316
