Transaction_ID,Amount,Time_Gap_Minutes,Customer_Age,Transactions_Per_Day,Channel,Merchant_Category,Location
T000448,1531.03,20.99,47,1,Mobile,Retail,Bengaluru
T000449,1346.66,20.7,54,6,POS,Bills,Pune
T000450,994.65,8.52,35,6,Web,Grocery,Pune
T000451,1399.76,21.64,54,5,Mobile,Food,Pune
T000452,1826.82,18.37,39,1,Web,Retail,Hyderabad
T000453,1465.55,17.83,25,7,Mobile,Retail,Pune
T000454,1379.81,29.82,18,4,Mobile,Retail,Bengaluru
T000455,1850.73,22.59,27,5,Mobile,Grocery,Mumbai
T000456,1419.99,15.03,42,3,Mobile,Grocery,Pune
T000457,1472.92,20.08,42,4,Mobile,Food,Mumbai
T000458,1405.85,27.83,33,7,Mobile,Bills,Mumbai
T000459,1581.08,25.49,59,3,Mobile,Grocery,Mumbai
T000460,1408.67,13.56,49,5,Mobile,Retail,Mumbai
T000461,1720.05,13.87,29,3,Web,Grocery,Bengaluru
T000462,1624.53,23.84,49,3,POS,Retail,Hyderabad
T000463,1172.98,16.67,21,3,Web,Grocery,Mumbai
T000464,1283.02,32.04,40,4,Mobile,Food,Pune
T000465,1507.31,21.15,32,4,Web,Grocery,Bengaluru
T000466,1768.92,27.24,43,1,Web,Grocery,Bengaluru
T000467,1614.0,18.15,57,4,Mobile,Bills,Bengaluru
T000468,1216.2,13.71,55,6,Mobile,Retail,Bengaluru
T000469,1388.05,20.76,22,4,Web,Retail,Pune
T000470,937.32,20.92,38,6,Mobile,Food,Mumbai
T000471,1436.86,26.86,27,6,Mobile,Food,Bengaluru
T000472,1429.74,13.84,50,1,POS,Grocery,Mumbai
T000473,1349.76,22.94,23,1,Mobile,Retail,Pune
T000474,1516.79,21.66,28,5,Mobile,Retail,Bengaluru
T000475,1566.4,16.69,43,6,Mobile,Retail,Hyderabad
T000476,1509.34,22.86,19,2,Web,Grocery,Mumbai
T000477,2131.52,19.05,47,1,Mobile,Grocery,Bengaluru
T000478,1607.11,25.27,54,2,Web,Bills,Pune
T000479,1978.45,21.17,38,2,Mobile,Food,Bengaluru
T000480,1335.49,21.33,54,3,Mobile,Retail,Pune
T000481,1221.34,21.69,26,6,Mobile,Retail,Mumbai
T000482,1272.72,26.61,37,4,Web,Retail,Bengaluru
T000483,1535.18,22.94,31,1,Web,Bills,Hyderabad
T000484,810.46,24.46,21,1,Mobile,Food,Mumbai
T000485,965.81,20.16,58,5,Mobile,Grocery,Mumbai
T000486,1357.54,23.43,46,4,Web,Retail,Pune
T000487,1692.23,33.17,43,3,Mobile,Bills,Bengaluru
T000488,1433.81,24.61,21,7,Mobile,Retail,Mumbai
T000489,1643.16,13.37,58,3,Web,Food,Pune
T000490,1016.61,26.93,32,3,Mobile,Retail,Bengaluru
T000491,1652.86,22.02,53,2,Web,Bills,Mumbai
T000492,1522.11,26.55,40,5,Mobile,Retail,Hyderabad
T000493,1741.58,7.21,54,1,POS,Retail,Bengaluru
T000494,1119.46,14.57,20,3,Mobile,Bills,Pune
T000495,1887.45,15.46,53,7,Mobile,Grocery,Bengaluru
T000496,1798.8,21.18,54,1,Mobile,Retail,Mumbai
T000497,1374.49,15.88,53,7,Mobile,Food,Hyderabad
T000498,1089.92,20.71,33,3,Mobile,Food,Mumbai
T000499,888.07,20.67,49,2,Mobile,Grocery,Pune
T000500,1550.61,22.46,38,5,Mobile,Grocery,Bengaluru
T000501,691.79,20.79,58,7,POS,Bills,Bengaluru
T000502,1387.77,28.98,18,7,Web,Retail,Hyderabad
T000503,1352.08,23.38,58,5,Mobile,Food,Mumbai
T000504,1170.28,22.27,34,7,Web,Bills,Bengaluru
T000505,2071.95,9.28,34,3,Mobile,Bills,Pune
T000506,1777.95,18.9,36,3,POS,Bills,Mumbai
T000507,968.74,18.21,46,3,Web,Grocery,Hyderabad
T000508,683.51,26.75,22,3,Mobile,Bills,Hyderabad
T000509,1565.51,21.15,48,4,Web,Food,Pune
T000510,1502.27,26.76,25,7,Mobile,Retail,Bengaluru
T000511,1029.08,23.41,25,4,Mobile,Bills,Mumbai
T000512,1070.59,17.83,29,1,POS,Grocery,Hyderabad
T000513,1592.63,24.74,50,6,Mobile,Grocery,Bengaluru
T000514,1321.38,21.06,47,7,Mobile,Grocery,Hyderabad
T000515,1745.32,24.28,40,6,Web,Bills,Mumbai
T000516,1648.57,19.16,58,1,Mobile,Food,Hyderabad
T000517,1635.86,20.19,58,5,Mobile,Bills,Hyderabad
T000518,1533.69,12.78,24,3,Web,Food,Hyderabad
T000519,1759.96,26.82,41,2,Web,Food,Bengaluru
T000520,1084.93,21.72,55,4,Mobile,Food,Pune
T000521,2085.71,26.7,19,6,Web,Food,Bengaluru
T000522,1852.68,9.97,26,1,Web,Food,Hyderabad
T000523,923.27,20.85,19,5,Mobile,Retail,Mumbai
T000524,2254.37,15.11,39,3,POS,Retail,Pune
T000525,2082.51,23.62,42,5,Mobile,Grocery,Hyderabad
T000526,964.11,22.57,53,3,POS,Bills,Hyderabad
T000527,1365.12,22.1,49,6,POS,Grocery,Mumbai
T000528,1491.76,19.13,52,4,Web,Retail,Hyderabad
T000529,938.09,17.8,46,3,Web,Food,Bengaluru
T000530,2112.35,26.91,58,2,Web,Grocery,Pune
T000531,1870.82,22.56,49,4,Mobile,Retail,Hyderabad
T000532,1255.49,15.65,51,3,Mobile,Retail,Mumbai
T000533,2065.24,24.99,35,6,POS,Food,Mumbai
T000534,1674.89,22.36,30,6,Mobile,Food,Hyderabad
T000535,1842.15,16.24,34,1,Mobile,Retail,Hyderabad
T000536,1798.69,18.06,50,6,POS,Food,Pune
T000537,1352.86,26.81,55,2,Mobile,Food,Pune
T000538,1634.0,17.6,35,2,Mobile,Bills,Bengaluru
T000539,1047.97,22.14,39,7,Mobile,Food,Pune
T000540,1327.41,27.22,18,6,Mobile,Bills,Hyderabad
T000541,1776.63,21.7,37,3,Mobile,Grocery,Hyderabad
T000542,1120.2,15.87,59,7,Mobile,Grocery,Bengaluru
T000543,1327.54,22.85,49,5,Mobile,Food,Hyderabad
T000544,1747.67,20.05,50,1,Mobile,Grocery,Mumbai
T000545,1561.32,34.93,39,1,POS,Food,Bengaluru
T000546,1561.19,20.82,20,6,Mobile,Food,Hyderabad
T000547,1665.77,15.37,30,6,Mobile,Bills,Bengaluru
T000548,2058.2,17.67,38,2,Mobile,Bills,Mumbai
T000549,1631.0,10.81,47,1,Mobile,Bills,Mumbai
T000550,1891.61,29.17,51,1,Mobile,Retail,Mumbai
T000551,1322.06,16.7,36,6,Mobile,Bills,Pune
T000552,1857.48,30.44,50,6,POS,Retail,Mumbai
T000553,2021.41,17.41,46,2,Mobile,Grocery,Mumbai
T000554,1374.4,20.28,30,1,Mobile,Grocery,Hyderabad
T000555,1624.12,19.78,34,7,Mobile,Food,Hyderabad
T000556,1882.37,23.58,56,5,Web,Food,Hyderabad
T000557,1646.6,24.32,20,7,POS,Retail,Pune
T000558,1722.38,21.79,45,1,Mobile,Grocery,Hyderabad
T000559,1626.5,21.69,58,7,Mobile,Retail,Bengaluru
T000560,1219.99,19.68,47,1,POS,Retail,Pune
T000561,1403.5,24.7,57,4,POS,Bills,Hyderabad
T000562,1487.19,21.78,30,5,POS,Bills,Pune
T000563,1237.22,19.53,31,3,Web,Bills,Bengaluru
T000564,1341.6,19.35,48,3,POS,Food,Bengaluru
T000565,1610.51,21.53,26,4,Web,Food,Hyderabad
T000566,918.83,29.1,54,5,Mobile,Bills,Mumbai
T000567,1734.03,15.41,24,4,Mobile,Bills,Mumbai
T000568,1624.6,21.09,40,7,Web,Bills,Mumbai
T000569,1566.72,24.71,39,6,Mobile,Food,Hyderabad
T000570,1154.26,24.67,25,3,Mobile,Grocery,Bengaluru
T000571,1829.9,24.3,33,1,Web,Food,Pune
T000572,863.62,9.63,49,1,Mobile,Food,Hyderabad
T000573,1534.41,19.74,47,5,Mobile,Grocery,Pune
T000574,1709.03,15.26,30,3,Web,Food,Mumbai
T000575,1865.58,22.69,21,7,POS,Bills,Pune
T000576,1758.76,24.08,50,4,Mobile,Grocery,Bengaluru
T000577,1303.44,12.18,49,3,POS,Bills,Pune
T000578,1630.49,22.35,42,6,POS,Bills,Bengaluru
T000579,1617.27,21.58,28,1,Web,Bills,Mumbai
T000580,1906.49,15.94,49,5,POS,Grocery,Bengaluru
T000581,1144.16,18.78,28,3,POS,Food,Bengaluru
T000582,1138.89,25.57,32,3,Mobile,Retail,Pune
T000583,887.02,12.36,36,1,Mobile,Grocery,Bengaluru
T000584,1809.48,25.85,42,4,Web,Retail,Pune
T000585,979.57,13.01,45,5,Web,Grocery,Bengaluru
T000586,1394.64,5.36,59,4,POS,Food,Bengaluru
T000587,1828.38,18.23,40,3,Mobile,Grocery,Bengaluru
T000588,1889.53,25.39,58,6,Mobile,Retail,Hyderabad
T000589,1930.81,28.43,32,4,Mobile,Food,Bengaluru
T000590,1723.08,19.67,37,2,Web,Retail,Bengaluru
T000591,1796.28,22.5,37,6,POS,Bills,Pune
T000592,1914.46,21.5,19,4,Mobile,Retail,Pune
T000593,1567.97,15.82,37,5,Mobile,Food,Hyderabad
T000594,1826.05,21.31,33,6,Web,Retail,Pune
T000595,1720.34,15.98,41,7,Mobile,Retail,Pune
T000596,1740.89,14.89,48,7,Web,Retail,Bengaluru
T000597,1344.55,21.65,56,5,POS,Grocery,Hyderabad
T000598,1427.95,16.27,24,4,Mobile,Retail,Pune
T000599,1460.94,16.14,37,3,POS,Grocery,Pune
T000600,1356.01,17.58,25,5,Mobile,Bills,Mumbai
T000601,1230.5,13.52,30,4,Mobile,Food,Pune
T000602,1355.45,15.37,41,7,Mobile,Food,Mumbai
T000603,1686.63,24.25,49,6,Mobile,Food,Mumbai
T000604,1092.01,20.09,52,4,Mobile,Food,Bengaluru
T000605,1471.79,15.83,48,2,POS,Food,Hyderabad
T000606,1084.95,8.39,30,1,Web,Retail,Pune
T000607,1668.72,21.84,32,7,Mobile,Retail,Hyderabad
T000608,1085.47,17.5,35,5,Web,Retail,Pune
T000609,1936.41,19.69,24,1,POS,Food,Pune
T000610,1315.84,10.18,42,6,POS,Grocery,Hyderabad
T000611,1515.03,26.72,30,1,Mobile,Food,Bengaluru
T000612,1637.86,19.59,25,1,Web,Retail,Mumbai
T000613,1581.41,18.9,20,5,Mobile,Bills,Mumbai
T000614,1983.62,29.37,25,6,Mobile,Food,Pune
T000615,1313.69,25.98,29,1,Web,Grocery,Bengaluru
T000616,2367.79,31.34,39,4,Mobile,Retail,Mumbai
T000617,1687.19,26.14,30,1,Mobile,Grocery,Hyderabad
T000618,1249.91,18.69,25,2,POS,Retail,Mumbai
T000619,1745.44,20.91,30,7,Mobile,Bills,Hyderabad
T000620,1802.59,27.59,35,7,Web,Retail,Hyderabad
T000621,1315.81,26.94,47,2,Mobile,Grocery,Mumbai
T000622,1290.22,14.45,57,3,Web,Grocery,Pune
T000623,1677.89,39.63,40,4,Mobile,Grocery,Pune
T000624,1727.23,23.79,33,1,Mobile,Bills,Hyderabad
T000625,1545.92,20.43,25,3,Mobile,Grocery,Bengaluru
T000626,1342.5,26.29,28,7,Mobile,Grocery,Hyderabad
T000627,1763.93,14.41,38,7,POS,Food,Mumbai
T000628,1892.67,15.91,25,1,Mobile,Retail,Bengaluru
T000629,1151.19,13.84,19,7,Mobile,Retail,Pune
T000630,2094.82,25.39,55,4,POS,Retail,Hyderabad
T000631,1615.97,22.67,43,1,Mobile,Food,Hyderabad
T000632,1806.62,27.36,36,2,Mobile,Food,Pune
T000633,1797.57,17.73,59,2,POS,Grocery,Bengaluru
T000634,1014.06,18.91,44,1,Mobile,Bills,Pune
T000635,1191.92,13.7,42,7,Mobile,Food,Pune
T000636,2226.47,18.14,43,4,Web,Food,Bengaluru
T000637,1167.88,28.74,51,7,POS,Bills,Pune
T000638,1405.44,22.97,18,6,Mobile,Food,Bengaluru
T000639,1207.36,10.58,39,5,Web,Grocery,Pune
T000640,1478.07,10.75,32,6,Web,Bills,Hyderabad
T000641,939.06,13.92,40,4,Web,Grocery,Pune
T000642,1523.39,25.38,20,2,Web,Bills,Hyderabad
T000643,1436.73,18.47,22,2,Web,Retail,Hyderabad
T000644,2030.74,23.01,47,3,Mobile,Bills,Bengaluru
T000645,1590.21,13.79,45,2,Web,Retail,Bengaluru
T000646,1255.74,23.79,51,7,Mobile,Grocery,Pune
T000647,973.29,20.63,54,7,Web,Grocery,Bengaluru
T000648,1725.58,21.53,32,1,Mobile,Retail,Hyderabad
T000649,1329.06,22.1,34,1,Web,Grocery,Hyderabad
T000650,1345.79,25.2,23,3,Mobile,Retail,Pune
T000651,1669.56,22.31,44,5,Mobile,Grocery,Pune
T000652,1566.65,22.25,42,2,Mobile,Grocery,Mumbai
T000653,1098.44,18.44,35,4,Web,Food,Mumbai
T000654,1452.82,16.47,32,3,Web,Retail,Pune
T000655,1861.15,26.73,37,4,Web,Food,Pune
T000656,1459.29,18.54,34,7,Mobile,Grocery,Bengaluru
T000657,1125.75,11.07,31,5,Mobile,Retail,Mumbai
T000658,1368.03,18.25,45,6,Mobile,Food,Pune
T000659,2147.91,20.81,20,6,Mobile,Retail,Bengaluru
T000660,1193.07,14.43,19,7,POS,Retail,Bengaluru
T000661,1979.64,27.15,52,6,Web,Food,Mumbai
T000662,1243.44,29.09,51,3,POS,Retail,Hyderabad
T000663,1361.14,18.67,46,7,Mobile,Food,Mumbai
T000664,1606.97,11.94,26,5,POS,Food,Pune
T000665,1553.59,24.95,59,3,Web,Bills,Pune
T000666,1108.16,16.3,36,5,POS,Bills,Mumbai
T000667,1124.85,19.13,39,7,Mobile,Retail,Mumbai
T000668,1525.7,18.32,40,6,Web,Grocery,Bengaluru
T000669,1047.4,22.86,40,6,Web,Food,Hyderabad
T000670,887.94,29.91,27,6,Web,Food,Mumbai
T000671,1879.15,17.17,42,6,Mobile,Bills,Mumbai
T000672,1486.29,19.69,38,5,POS,Retail,Bengaluru
T000673,1183.29,15.16,19,4,Mobile,Food,Mumbai
T000674,1364.17,13.06,35,3,Mobile,Food,Pune
T000675,1468.77,19.81,29,4,Mobile,Retail,Mumbai
T000676,893.16,21.7,44,7,Mobile,Retail,Bengaluru
T000677,1796.37,9.36,57,4,Mobile,Food,Bengaluru
T000678,1293.21,23.28,53,5,Mobile,Food,Pune
T000679,995.35,24.29,40,6,Web,Grocery,Pune
T000680,482.55,18.13,20,7,Mobile,Food,Pune
T000681,1588.26,14.07,54,3,POS,Grocery,Pune
T000682,1207.4,26.37,19,6,Mobile,Food,Hyderabad
T000683,1609.82,26.05,36,7,POS,Retail,Mumbai
T000684,1057.55,14.53,26,7,Mobile,Food,Mumbai
T000685,1598.14,21.81,37,1,Mobile,Food,Mumbai
T000686,1544.99,18.13,28,5,Mobile,Bills,Hyderabad
T000687,1586.06,5.23,21,3,Mobile,Retail,Pune
T000688,1515.24,28.04,48,3,POS,Bills,Mumbai
T000689,910.35,9.68,19,4,Web,Bills,Pune
T000690,1457.62,20.18,48,3,Mobile,Retail,Bengaluru
T000691,1576.11,15.78,29,7,Mobile,Retail,Pune
T000692,1693.4,14.46,59,7,Mobile,Bills,Pune
T000693,1341.41,24.47,59,3,Web,Food,Hyderabad
T000694,1757.47,28.91,47,4,Mobile,Grocery,Pune
T000695,1755.12,14.81,57,1,Web,Grocery,Mumbai
T000696,1599.31,15.06,37,2,Mobile,Grocery,Pune
T000697,1399.84,9.43,19,4,Mobile,Bills,Mumbai
T000698,1125.2,29.56,53,6,Mobile,Retail,Hyderabad
T000699,1564.65,24.69,56,5,Mobile,Food,Hyderabad
T000700,915.99,25.29,29,6,Mobile,Bills,Hyderabad
T000701,1580.15,10.71,33,5,POS,Grocery,Pune
T000702,1913.78,25.8,35,6,Mobile,Bills,Hyderabad
T000703,1191.63,16.44,21,5,Web,Food,Bengaluru
T000704,1907.76,13.77,31,5,Mobile,Bills,Bengaluru
T000705,1581.01,23.23,44,4,Web,Bills,Bengaluru
T000706,1722.73,18.36,48,3,Mobile,Retail,Mumbai
T000707,1508.7,18.5,57,5,POS,Retail,Hyderabad
T000708,1198.4,20.15,42,7,Mobile,Grocery,Hyderabad
T000709,1013.88,17.02,18,4,Mobile,Bills,Bengaluru
T000710,1221.51,19.08,33,3,POS,Retail,Hyderabad
T000711,1408.62,10.02,18,1,Mobile,Bills,Mumbai
T000712,2080.37,23.93,50,3,Web,Grocery,Bengaluru
T000713,1566.35,15.04,37,1,POS,Retail,Mumbai
T000714,1737.83,25.48,39,4,Mobile,Grocery,Hyderabad
T000715,1373.49,22.08,25,2,Mobile,Retail,Mumbai
T000716,1130.03,15.2,26,4,Web,Bills,Bengaluru
T000717,1491.61,22.21,31,3,Web,Retail,Bengaluru
T000718,1499.16,17.05,23,6,Web,Grocery,Mumbai
T000719,1113.73,20.68,24,3,POS,Bills,Hyderabad
T000720,1853.75,23.75,29,3,POS,Grocery,Mumbai
T000721,1612.1,20.88,30,1,POS,Food,Hyderabad
T000722,1533.62,21.75,49,1,Web,Food,Bengaluru
T000723,1786.34,9.47,40,2,Web,Retail,Hyderabad
T000724,1292.17,19.17,36,1,Mobile,Food,Bengaluru
T000725,777.26,16.57,46,5,Mobile,Bills,Hyderabad
T000726,872.14,13.22,55,7,Mobile,Retail,Mumbai
T000727,1396.13,18.21,27,2,Mobile,Bills,Hyderabad
T000728,1206.49,17.48,51,4,Web,Retail,Mumbai
T000729,1528.28,16.59,47,2,POS,Retail,Pune
T000730,1887.07,17.18,44,6,Mobile,Bills,Pune
T000731,1554.97,25.1,48,4,Web,Retail,Pune
T000732,1384.97,10.12,58,4,Mobile,Food,Bengaluru
T000733,1012.82,14.94,24,5,Mobile,Food,Mumbai
T000734,1652.59,7.34,48,6,POS,Grocery,Mumbai
T000735,1982.71,19.58,47,3,Mobile,Food,Hyderabad
T000736,824.02,24.35,19,4,Mobile,Bills,Mumbai
T000737,1422.83,18.68,35,4,Web,Food,Hyderabad
T000738,1350.97,22.36,28,4,Mobile,Bills,Hyderabad
T000739,1232.17,20.03,19,4,POS,Food,Hyderabad
T000740,1393.87,19.83,33,7,Mobile,Bills,Pune
T000741,1700.81,13.62,26,2,Mobile,Bills,Hyderabad
T000742,1990.14,22.77,49,3,Mobile,Retail,Mumbai
T000743,1460.97,15.98,20,3,Web,Grocery,Bengaluru
T000744,917.29,27.1,55,5,POS,Retail,Pune
T000745,1209.88,16.89,21,3,Mobile,Grocery,Pune
T000746,2093.5,29.49,26,4,Mobile,Grocery,Hyderabad
T000747,572.82,26.76,27,3,Web,Bills,Pune
T000748,1749.63,19.6,42,1,Web,Food,Pune
T000749,1176.83,22.5,40,3,Web,Grocery,Bengaluru
T000750,1408.11,17.49,45,3,Mobile,Bills,Bengaluru
T000751,2123.54,14.97,45,1,Mobile,Grocery,Mumbai
T000752,1685.16,20.28,56,6,Mobile,Grocery,Hyderabad
T000753,1548.35,17.36,35,2,Web,Grocery,Mumbai
T000754,1890.41,16.67,30,2,Web,Retail,Bengaluru
T000755,1338.21,24.54,43,6,POS,Grocery,Pune
T000756,2307.46,19.11,39,7,Mobile,Retail,Mumbai
T000757,1288.37,24.13,50,3,Mobile,Bills,Hyderabad
T000758,1607.14,23.92,57,6,Mobile,Retail,Pune
T000759,1162.02,28.15,25,4,Web,Food,Hyderabad
T000760,1135.84,19.08,58,1,Mobile,Retail,Pune
T000761,1821.9,25.29,49,6,POS,Food,Bengaluru
T000762,1760.16,13.89,56,7,Mobile,Bills,Mumbai
T000763,1435.78,11.65,37,3,Mobile,Grocery,Hyderabad
T000764,1981.77,21.57,43,5,Mobile,Retail,Pune
T000765,1313.99,12.16,34,4,Mobile,Grocery,Mumbai
T000766,1499.39,18.86,55,6,Mobile,Food,Mumbai
T000767,1188.07,19.69,35,1,Mobile,Bills,Hyderabad
T000768,1762.66,13.49,42,5,Mobile,Food,Bengaluru
T000769,902.14,24.09,46,3,POS,Grocery,Pune
T000770,1139.26,15.69,59,3,Mobile,Bills,Pune
T000771,1323.23,26.37,42,5,Web,Grocery,Mumbai
T000772,1696.08,15.95,27,6,Web,Food,Pune
T000773,943.87,27.4,57,1,Mobile,Food,Pune
T000774,1197.35,13.95,22,7,Web,Retail,Mumbai
T000775,1521.43,20.37,21,2,Web,Grocery,Bengaluru
T000776,1621.68,15.39,26,6,Mobile,Retail,Hyderabad
T000777,2217.43,20.0,27,4,Web,Bills,Bengaluru
T000778,1217.64,11.54,40,7,POS,Retail,Hyderabad
T000779,1437.32,21.98,22,7,Mobile,Retail,Mumbai
T000780,1359.44,19.23,19,1,Web,Retail,Pune
T000781,1507.77,12.7,52,2,Mobile,Bills,Pune
T000782,1064.54,28.32,36,6,Mobile,Bills,Pune
T000783,1417.41,23.72,42,4,POS,Retail,Mumbai
T000784,972.13,14.22,42,7,Mobile,Retail,Pune
T000785,1563.59,16.21,36,2,Mobile,Grocery,Hyderabad
T000786,1609.4,22.04,53,1,POS,Food,Bengaluru
T000787,1349.69,24.42,34,6,Web,Food,Bengaluru
T000788,1373.99,16.36,20,3,POS,Food,Bengaluru
T000789,1454.89,21.7,56,6,POS,Retail,Pune
T000790,1831.58,16.48,24,1,POS,Grocery,Bengaluru
T000791,1580.65,16.72,52,3,Web,Grocery,Pune
T000792,1478.46,19.79,40,1,POS,Food,Hyderabad
T000793,1071.88,28.47,54,1,Mobile,Grocery,Bengaluru
T000794,1232.15,8.01,48,7,POS,Bills,Pune
T000795,1422.67,15.36,31,2,Mobile,Food,Bengaluru
T000796,1872.81,27.26,25,7,Mobile,Retail,Hyderabad
T000797,1848.78,16.35,49,5,Mobile,Food,Pune
T000798,1648.42,20.2,32,4,Mobile,Grocery,Mumbai
T000799,1450.42,13.7,48,5,Mobile,Food,Pune
T000800,1287.45,7.94,54,6,POS,Food,Hyderabad
T000801,650.48,15.65,39,3,POS,Food,Mumbai
T000802,1205.13,22.02,33,2,Mobile,Bills,Hyderabad
T000803,1926.9,23.98,34,7,POS,Grocery,Pune
T000804,1221.07,33.24,59,1,Mobile,Retail,Pune
T000805,865.09,20.54,51,7,Web,Retail,Mumbai
T000806,1630.66,23.15,50,1,Mobile,Bills,Hyderabad
T000807,1068.28,12.55,49,1,Web,Grocery,Bengaluru
T000808,1938.49,17.76,30,1,Mobile,Retail,Hyderabad
T000809,1898.45,20.14,40,6,Mobile,Food,Mumbai
T000810,1597.08,19.89,35,2,Web,Food,Mumbai
T000811,1617.81,21.23,46,5,Mobile,Grocery,Bengaluru
T000812,1609.01,19.4,23,4,POS,Food,Pune
T000813,1127.67,16.05,41,7,Mobile,Food,Bengaluru
T000814,1185.43,9.99,28,4,POS,Retail,Hyderabad
T000815,1928.84,20.67,47,2,Mobile,Grocery,Mumbai
T000816,1177.8,17.54,39,3,Web,Retail,Hyderabad
T000817,1669.75,17.66,46,6,Mobile,Retail,Hyderabad
T000818,1705.16,17.94,57,2,Mobile,Grocery,Pune
T000819,1276.27,15.55,32,2,Mobile,Bills,Mumbai
T000820,1073.95,20.8,36,2,Mobile,Grocery,Hyderabad
T000821,2006.05,20.08,49,1,Web,Food,Bengaluru
T000822,1200.23,20.49,35,6,Mobile,Retail,Bengaluru
T000823,1453.05,22.06,32,4,Mobile,Bills,Bengaluru
T000824,1360.04,21.35,40,6,Mobile,Food,Hyderabad
T000825,1919.02,12.62,40,5,Mobile,Grocery,Hyderabad
T000826,1913.66,22.4,24,1,Mobile,Food,Pune
T000827,1009.33,26.6,24,2,Web,Bills,Hyderabad
T000828,1161.18,18.45,27,3,Mobile,Food,Bengaluru
T000829,1914.16,28.37,58,7,Web,Bills,Hyderabad
T000830,1454.66,13.07,19,7,Mobile,Retail,Hyderabad
T000831,1953.62,14.46,39,7,Web,Retail,Mumbai
T000832,1206.24,26.77,55,1,Mobile,Bills,Mumbai
T000833,1312.34,18.68,54,1,Mobile,Grocery,Pune
T000834,1369.85,16.36,34,1,Mobile,Bills,Mumbai
T000835,1731.95,15.96,38,2,POS,Bills,Mumbai
T000836,1013.42,20.79,37,5,Web,Grocery,Hyderabad
T000837,1500.25,19.12,26,5,Mobile,Retail,Pune
T000838,1760.37,15.84,43,1,Web,Food,Pune
T000839,1887.96,22.09,20,2,POS,Retail,Hyderabad
T000840,1289.06,11.25,20,3,Web,Food,Bengaluru
T000841,917.69,25.25,53,5,Web,Grocery,Hyderabad
T000842,1970.22,10.94,56,4,Web,Bills,Pune
T000843,1100.55,23.29,43,2,Web,Grocery,Mumbai
T000844,1473.27,18.49,20,4,Mobile,Food,Bengaluru
T000845,1929.5,22.27,29,2,Mobile,Grocery,Mumbai
T000846,1378.75,11.94,43,5,Mobile,Bills,Pune
T000847,1763.44,14.06,19,4,POS,Food,Bengaluru
T000848,2167.73,19.64,53,6,Web,Food,Pune
T000849,1300.02,20.98,53,6,Mobile,Bills,Bengaluru
T000850,952.03,25.13,57,7,Web,Retail,Mumbai
T000851,1660.17,18.09,54,7,POS,Retail,Bengaluru
T000852,1077.14,18.74,40,5,Mobile,Retail,Bengaluru
T000853,1296.77,16.94,38,5,POS,Food,Pune
T000854,1546.91,21.2,31,7,Web,Bills,Mumbai
T000855,908.69,20.97,58,2,Web,Grocery,Bengaluru
T000856,1608.89,10.55,29,7,Web,Grocery,Mumbai
T000857,2010.31,12.52,21,2,Web,Food,Pune
T000858,1677.18,27.24,25,5,Web,Retail,Hyderabad
T000859,1412.72,32.51,25,2,Mobile,Grocery,Pune
T000860,1693.6,17.26,25,4,Mobile,Bills,Hyderabad
T000861,1233.9,29.66,38,6,Web,Food,Mumbai
T000862,777.22,20.14,55,6,Mobile,Bills,Mumbai
T000863,1708.9,18.84,23,1,Web,Food,Pune
T000864,1913.48,14.0,38,6,Web,Food,Bengaluru
T000865,553.46,16.85,45,1,Mobile,Bills,Pune
T000866,1387.3,17.46,59,2,Web,Retail,Bengaluru
T000867,1472.33,17.1,38,2,Mobile,Grocery,Hyderabad
T000868,1478.61,17.24,35,6,Mobile,Bills,Hyderabad
T000869,1399.14,22.06,40,4,POS,Food,Mumbai
T000870,1747.47,33.74,30,1,Mobile,Retail,Mumbai
T000871,1097.1,5.8,40,3,Mobile,Grocery,Pune
T000872,1805.77,19.85,22,2,Mobile,Grocery,Bengaluru
T000873,1826.35,17.92,29,2,Mobile,Bills,Mumbai
T000874,1979.52,11.84,19,7,Web,Food,Mumbai
T000875,1143.11,21.03,57,6,Web,Bills,Bengaluru
T000876,1615.13,24.2,27,4,Web,Grocery,Mumbai
T000877,1152.91,16.84,24,4,Web,Retail,Bengaluru
T000878,1700.2,16.48,18,4,Mobile,Food,Hyderabad
T000879,1467.46,18.77,44,7,Mobile,Retail,Bengaluru
T000880,1721.78,16.51,21,7,Mobile,Grocery,Pune
T000881,1958.91,18.88,50,4,Mobile,Grocery,Mumbai
T000882,1972.11,27.49,52,5,POS,Food,Hyderabad
T000883,1280.24,5.54,31,3,POS,Bills,Hyderabad
T000884,1932.16,14.84,25,5,POS,Food,Bengaluru
T000885,1727.28,24.06,22,5,Mobile,Retail,Mumbai
T000886,1972.88,24.43,42,7,Mobile,Bills,Hyderabad
T000887,1869.2,19.07,35,3,POS,Retail,Hyderabad
T000888,1901.11,16.11,21,5,Web,Grocery,Mumbai
T000889,1205.79,23.75,29,4,Mobile,Food,Hyderabad
T000890,1340.82,14.8,44,3,Web,Food,Bengaluru
T000891,1722.65,11.88,40,2,POS,Bills,Bengaluru
T000892,1513.48,27.2,57,3,Mobile,Retail,Pune
T000893,740.2,17.44,30,7,Mobile,Bills,Pune
T000894,1421.79,10.66,20,6,Web,Food,Hyderabad
T000895,1718.8,21.9,40,6,Web,Retail,Bengaluru
T000896,1504.49,22.4,32,1,Mobile,Grocery,Bengaluru
T000897,1167.06,16.98,53,4,Web,Retail,Hyderabad
