Cell_ID,Throughput_Mbps,Latency_ms,Packet_Loss_Percent,Active_Users,PRB_Utilization_Percent,SINR_dB,CQI,CPU_Usage_Percent,Memory_Usage_Percent,Handover_Success_Rate,RRC_Success_Rate,Session_Drop_Rate,Power_Consumption_kW
C00142,1085.285695770837,26.254240879869716,0.8254438509280091,860,39.95576468991756,22.002769440433724,4,48.55160119766486,37.8120597246335,97.15929916522785,97.31266545611525,0.8228012240021446,4.457668104339787
C00143,560.6530177789791,17.09966647780484,0.8866708321852041,1474,73.9589223025733,30.919034244088337,10,45.059297461973046,62.09477511323845,89.32668890308126,100.0,0.8166930901513236,5.406834146372926
C00144,883.2340945358147,18.753458720829254,0.9219765989542502,1461,95.3740324806612,24.243959502747792,7,35.25141430668135,60.975369467831705,99.47366493225454,97.2859061633332,0.7856443929144534,3.0481652548315648
C00145,896.7789029647163,16.96156905429678,0.6883988726825975,1008,63.15841397289144,19.098225801415225,8,96.25440280273635,72.1992060909689,95.9192473220259,97.26408164896002,0.895652222659715,3.835299094848986
C00146,990.7281169199159,18.093474285488806,1.544931719301041,1525,84.47700385858569,16.446965425502132,2,88.61431607490431,47.34219183862651,95.39703215633799,97.57586100855595,0.7220682551485855,4.378924567609446
C00147,627.3488720419452,11.422349478628789,0.0,858,86.88539224025374,16.99632540999004,9,34.0828152353869,33.84491096405196,96.20310945002127,96.31865453934776,0.6997566070710842,5.865560370432178
C00148,612.3178096448303,9.359694704434233,0.38575148760987704,1028,52.01294148477594,11.719353526947753,7,83.4781015234642,62.3523452414729,96.10671390637079,95.44283638365793,1.1786508483308968,4.453503418873442
C00149,943.9494818110416,27.567030379349834,0.7483726199254763,775,55.24309123463767,21.32271771276608,13,47.80962117148865,64.21845738327906,98.22453962021079,99.57882096610213,1.3064464721420173,4.950054671185146
C00150,903.4572411819735,12.918231910090032,0.0,1266,84.86197132528311,12.925386541708288,8,57.32537451997079,82.34399114171474,93.88112844174755,95.23559464062849,0.09697882214663156,3.9104210040638723
C00151,895.0887130622577,12.051645903262157,0.7120727977839645,2247,68.61487955512222,16.137728439753683,6,53.86106872185552,40.94456930512371,94.8445585084168,98.37090717816314,0.7040084606962276,4.986842068967491
C00152,912.3606777094557,5.079659318377711,1.630735082864009,1953,50.63816700774111,21.351743514509998,6,43.12452445742861,77.3204065007508,97.68631710839483,99.32986923913647,0.42452222662190603,6.177239592974457
C00153,727.5955501158717,14.166229513862987,0.810443244147981,828,60.44710619607089,16.81337348101737,9,72.70934218491064,95.51121546040682,98.24588806082662,95.82316055164826,0.575611413405571,5.495526691674114
C00154,891.8056654889806,10.06146123955501,0.9153504528593418,1022,76.29490367218098,15.538560047353736,4,57.26595755037984,54.333526687162845,98.28308328987202,96.6135973961074,0.8610064838941285,4.418544012222121
C00155,902.7530451937627,27.852090960818217,0.16991761741370992,1588,58.090949888427495,12.012596569471786,11,46.42207438205365,40.635866707601636,95.4259274421334,99.81976878258739,0.9677753486169873,5.17549084726547
C00156,721.4167447552538,24.058902536055804,0.4918192959802613,1466,28.381947018484084,24.026633661524055,11,31.517390011591495,53.89538450439943,95.04346870146752,98.79933758034056,0.6551494225554619,5.077516954607212
C00157,1185.8394120060561,13.871097928933658,0.6124018098380315,2173,65.16980234188246,13.833890672735606,5,38.91528975305583,60.21007451057071,95.98673033242416,97.07407143968167,0.0,5.006587671697275
C00158,935.2899257641218,31.514614832065853,0.641142451621883,648,66.38510209217206,15.070620865260254,9,25.455157919162257,68.45681812510372,97.47974550456945,99.80337350504176,0.3139817677695281,5.611953360860409
C00159,635.5653705035232,23.890592921949565,1.4408218975018845,274,70.1383965121649,9.041352900830693,1,55.22002387147305,51.12907905242929,99.9709547385451,99.80980358518146,1.0585998680800663,5.604477703837467
C00160,968.1796495540893,16.051011698948265,1.0788455303625624,1603,88.88325059934294,17.900694760960498,4,33.460019338880876,83.32797801221014,92.9051256284585,98.40357903952356,0.0,4.372841403125116
C00161,674.5572993590822,3.0035657107585614,0.24427102153148406,2210,70.80284196848568,16.333525568192204,7,50.21991077466626,43.28201527487907,96.55854248608327,96.64975965818951,1.1749708606728,5.141879061477769
C00162,991.6752286736414,31.74565543554445,0.9232523892160025,2348,73.6440603163856,18.909289584842064,11,79.66183336498668,33.911922717408004,94.3346431179496,97.37982694479231,0.9084919962578165,4.116905078840206
C00163,1058.5472042213328,9.662565199418424,1.0491108742483926,890,85.83305460474129,12.126841615212133,15,76.58739231258855,76.60065636430976,93.69551464529302,98.42958011593309,1.2264704326120088,3.5769276036844224
C00164,702.2771826966921,8.12760751825865,1.3700745192606334,1864,70.15516023753644,21.670903967675677,9,54.41901590615288,25.880684531907008,98.93391329068963,97.71710775627876,0.6205723252476157,4.230506244296014
C00165,1023.407703263978,24.135422592057843,1.5902703432841867,763,100.0,8.803947235769419,15,53.4324749294233,56.93805346690926,98.08924914899868,99.40843576735227,0.0,4.423721848260417
C00166,924.3005668485697,32.638514438035635,0.2924529040860657,1156,51.04437559031497,17.53911250008797,14,88.83774188957815,100.0,97.89886703189453,95.70533887983599,0.8721450566025992,2.838419010822008
C00167,997.9708287990081,26.30563691106311,0.39457124439483093,174,55.98778430338234,18.57744141569792,13,64.3736101664568,59.81934670560103,98.84205167946199,95.75860470640065,1.2098612496153365,5.360332559416721
C00168,1191.4227368777106,21.38345472031416,0.1712110705426919,1142,79.2093761240622,18.288870033530426,11,49.09948372222259,43.18848523955626,96.04056220646773,98.27130666722366,1.0698887222053683,1.732674577397602
C00169,805.8301391194833,21.568526049991718,0.6829900704465094,1329,88.81470299407958,18.788774355801337,12,29.331673891831862,59.13903804319809,96.13472496733294,97.26268337928964,0.4349234066047858,7.2148169394863215
C00170,714.3274904156519,23.120493352681848,1.0331791872231673,1800,66.98807504697064,21.943358421304332,13,62.08971792696538,59.237988170707,100.0,97.05942707795339,0.7347044301850586,6.001879133796319
C00171,689.8874026674058,22.55357153872059,1.293667258294551,79,54.840682438158915,24.623493524865253,10,69.92782790649153,62.40974910529675,96.50685789148085,95.3479149212384,0.48686549248803035,4.238991275827686
C00172,703.1541487062211,19.687148543816257,0.7620244881787387,2378,96.41484377838027,17.221960358435297,6,43.63027255875441,69.9339447323943,98.47026422610818,98.02931876719727,0.3722934143242511,4.509426360563773
C00173,836.1216923054612,18.625206623711257,0.6400762383725781,2067,58.114466577935346,13.160786824301933,12,60.241649592484585,44.41333247448391,97.01276308192664,97.92086733799886,1.0821554284719404,4.802971873587283
C00174,911.4073554669959,17.624441232602866,0.8758789961243703,2465,75.08581676699468,20.803586411463783,8,48.45568069152948,85.3132208285519,93.30348293984316,98.98021847292762,0.2209870754939351,3.910839612011058
C00175,899.8043438794034,13.476212466799943,0.38242854918498853,544,89.71227717021678,16.598803076279044,13,51.68741681441795,63.67671426558927,92.91074199239746,98.10335919968146,0.3424734277673549,4.692619147586936
C00176,998.8929848264843,16.315949538799355,1.8447693608473867,1659,63.37592164868469,24.3230985581109,9,10.219202963878033,70.90191069602706,95.84203156012019,97.80109388263925,0.25838974661104575,4.356000022298339
C00177,852.3403405380233,7.842259114827687,0.0,767,60.66808244114929,14.990166928139372,10,51.007934733109565,50.57775900366536,99.11220250333997,99.7655009551855,0.10390099068038128,4.405727282769034
C00178,1111.636133888317,17.4099622392315,0.8923702894478622,1066,61.69468386955504,13.709945556836097,4,72.44864744334498,79.295732054933,98.57658331327201,96.03129904482718,0.7585657167370413,4.681461063480639
C00179,802.3617700171679,12.068453357094494,1.8118031096148197,1387,83.52326884862147,18.718968754763385,1,43.63475399980195,56.14421386780403,98.82815432844806,98.80458382827136,1.1646012193927904,3.186472201646006
C00180,1339.6304499861315,11.378464096705375,0.8033999222799989,655,85.9022155780399,9.297911043815038,14,55.94547462787569,64.16328770240298,95.02590764212736,95.49327925280697,0.6260492975018936,4.539569724133648
C00181,962.6201225977011,19.079364906920873,0.7049804824992528,424,70.50588087643192,15.662856431208583,8,41.392887279545434,46.00340884219336,100.0,96.7424571799988,0.09770087977433328,4.663447746617477
C00182,695.7116398450692,26.352013718067596,0.6212772885947865,2010,98.246233796046,16.350797116958258,2,61.48795017326991,45.0460256039681,95.07021339962724,96.18101430106503,1.035977815896811,4.628849621355914
C00183,657.2393503489998,23.509899636013877,0.7098041591187961,1098,70.47949838905191,19.10236160386341,11,51.102582444348876,70.32307959679324,97.42564879733993,99.17291380317788,1.3742807016139886,4.284169244563846
C00184,936.8450347437733,8.576996378260938,1.486424237338265,1407,89.38499821252248,13.018639518649005,1,38.093652267723876,53.34589754688921,96.97929542018453,97.90188464960691,0.4415030703413621,5.637857775969372
C00185,809.7766986413468,12.062231180577974,0.0,165,63.51997593623591,13.602497638660243,13,78.98592641797231,47.192653687434344,96.65225235937083,97.97974513311054,0.5085782933129126,4.146347445118449
C00186,978.5200889365766,23.644627127929297,1.5667168506481628,2145,100.0,23.784568453482,7,71.72077624357988,50.352249869594544,99.67718427659122,96.33990051840583,0.9062642520333577,4.72732590682319
C00187,935.182772423238,12.105075638770142,0.0880214237749275,1851,93.55197123369567,17.93269272707174,12,44.11167824929285,70.48429607576132,95.58977895966808,97.55045975610066,1.3487494991140205,5.797297533925546
C00188,836.8907957217629,16.65220110001785,0.6666738353827927,2196,68.08038046707227,22.323185919514803,10,63.96018956952,50.56443208194584,94.30078948857614,96.85480204503634,0.4920663417099095,4.420623859979687
C00189,697.5771307476871,21.30031259414731,0.5853777898506691,1532,91.51810313075504,15.291062993082686,9,64.67341605076686,58.23517602596754,97.03999097241284,98.57518252228132,0.16702008760071796,4.7144632674675515
C00190,577.3274995565444,12.189933270818187,1.0942766348853599,1596,90.75970736758026,17.72774518789562,11,66.56142223020117,60.22541625430645,96.20034653142694,96.51336329700258,0.9525674425089625,4.403615363685103
C00191,769.6273086279361,18.63225303687576,0.0009378240581262576,1670,93.29561614438973,19.072672135146068,15,24.5033938720886,31.239766709845515,100.0,99.99469154780762,1.0196272292569197,5.737369793563599
C00192,1004.151782978225,9.995847030490774,1.0310863330409714,734,32.77020496419542,26.737774538116316,12,73.1189177385873,37.933103919397226,98.35301495287995,95.48662932556385,0.7024525801740907,4.242275438413705
C00193,888.5368739434367,14.391794136292718,1.8121548116434263,1521,80.79027173936254,16.911909099142594,12,44.745418667336835,65.04416833871343,96.18131884956276,96.79022025131516,0.4767466961370197,5.783354577288206
C00194,625.7670198318422,19.918691604855223,0.11841299770359481,1649,78.13448153958612,17.16865553139811,9,48.559097198057195,48.944559582709545,94.88777686162582,100.0,1.0977514923968186,4.396412105352935
C00195,881.1725666532128,8.442037598809984,0.8948530838051979,2355,77.06609921415179,23.49076513868369,3,100.0,75.85087366920628,93.23942317886242,97.34729187805695,0.9112144018191857,3.640540276551983
C00196,919.3571283511906,20.642848427762395,0.4690089111016955,2218,73.27519650096846,16.10094280757456,6,60.43372085297821,74.50210656375816,94.94956182852513,96.02768200339338,0.3926257932386028,5.179373170574121
C00197,690.905661483796,17.882173206439912,1.012943603096518,859,73.71716919271789,19.42314595836377,7,48.04619544195084,70.78752999533155,97.22988354351827,98.3286073438065,0.7196378925222685,4.195332166244344
C00198,877.670519070195,21.314939726502885,0.809573888707876,1027,89.24710457947121,23.054796032095158,14,15.304701290393695,87.29657680968896,99.85465730318954,97.28691163667818,0.1593169871901413,5.120500899099163
C00199,860.4775693202799,19.34348480438797,0.47925654547784524,2151,78.09210060540057,15.120790641505298,10,80.01575441103441,58.75366008385225,99.24337828477584,96.74619461657254,0.9743561825751681,1.770595615076266
C00200,644.2653463904878,26.184842579843064,1.0439361424355371,1404,73.25359665598545,19.702312232418283,9,30.786225925445155,69.73322888855759,97.45818966329276,96.35619378380193,0.5951065722468576,4.505205261894947
C00201,914.401724862691,18.751347015887443,1.7021740548933715,833,87.09071522253429,26.727753550725065,15,36.93809973700894,51.23398535105953,96.35366466859503,100.0,0.5257156670461051,4.040394701242519
C00202,950.9412147462822,15.423566753248483,0.7045481041363507,290,76.27039267617805,22.606590244190766,2,49.035658616418715,96.78554869303085,97.53762471282431,97.6226721497238,0.6868502059390262,3.4367413134687217
C00203,1044.94922377155,18.733785018193704,1.1598789710740909,1828,77.7035264103007,19.424665348424057,8,80.49541225060527,89.7545047865403,95.96272400503085,95.11164895950068,0.7161230797320991,3.9467589981602007
C00204,1039.6843693662825,21.25978817421833,0.1533635210644182,1603,98.0055566321684,16.878393440836835,14,68.91831975998366,60.17820651776688,100.0,100.0,1.057972024626224,3.9262968557073483
C00205,602.0195137677237,18.293160421954227,0.32178181159099567,532,63.48278931175529,14.97840859362581,7,52.15892482287532,65.79879344857788,96.62161963744984,98.91660635766586,0.9364362125300886,4.4520142051494185
C00206,681.1914928152779,18.243550147223296,1.0362031389401887,1062,47.264344923981355,13.059070383820963,4,60.54925714549878,80.38946399047208,96.82732428350654,96.85030035347032,0.6374362884828789,3.132673538715044
C00207,942.7063480975587,13.788049873159467,1.5420580142679825,236,71.08545266486196,25.548119799828388,2,44.1930575283201,57.79290742778839,92.56835514995866,96.60032136697079,1.005467259887598,4.8162737802597135
C00208,942.4814711641976,14.02259449469431,0.97780667439283,1931,73.21815017435446,24.57735522685,8,57.51376641217632,50.15063893800443,96.60913030695447,99.01020919423735,0.8602949014766452,5.866214785205788
C00209,942.7085835350886,9.584368369201838,0.6434709847384229,2359,80.82293544185787,14.714427612297111,11,56.32006140600646,73.10984626510324,98.67296827592988,97.62962250876582,0.5293601454855851,4.780928496947826
C00210,1500.0,28.497460459121637,0.7996457027116771,1002,71.60973871992941,19.688434990390693,5,72.43785812226436,61.17658869125505,94.86455484592291,95.11103327233235,0.6501127367054056,5.308988609229009
C00211,952.7602919247701,10.53682058765229,0.1747961330151413,1437,81.32678865958839,18.556632492531556,6,72.40920620390109,62.7449167446789,95.49855933101438,100.0,0.6407108444627516,5.594562454613795
C00212,1054.4018152325077,13.842568813224556,1.1022576631776835,540,100.0,23.922077306620366,14,63.891592879701605,47.48592985398052,98.58542203546733,97.34901430667607,0.9021045372696807,5.736489512184177
