Customer_ID,Age,Annual_Income,Total_Orders,Avg_Order_Value,Days_Since_Last_Purchase,App_Sessions_Per_Month,Website_Visits_Per_Month,Wishlist_Count,Cart_Additions_Per_Month,Cluster
C100517,66,556009,117,11028,22,88,11,1,82,3
C100518,47,2075421,72,13475,360,51,166,7,23,0
C100519,63,2878588,82,13861,123,135,85,47,72,2
C100520,69,2021077,226,12185,40,115,18,49,50,3
C100521,22,2595375,36,6194,364,15,79,14,103,2
C100522,29,192582,9,11257,281,95,147,87,90,4
C100523,33,2180774,208,5644,28,13,37,92,19,0
C100524,43,2603822,5,2271,118,132,91,71,28,2
C100525,43,153706,243,6319,197,11,181,19,80,1
C100526,65,952579,143,7135,129,99,76,94,24,3
C100527,38,642480,152,2531,34,14,27,41,91,1
C100528,56,1350191,64,12593,11,136,92,2,7,4
C100529,53,1822011,239,6764,83,33,77,94,118,0
C100530,50,395978,236,4223,254,9,159,39,79,1
C100531,47,1207471,48,1814,111,36,139,0,14,1
C100532,54,576230,171,6146,318,21,72,72,94,1
C100533,40,1982408,167,6263,102,147,51,20,78,3
C100534,27,417253,153,9528,106,146,46,61,4,3
C100535,22,436776,208,10086,279,14,82,14,30,1
C100536,53,900636,234,2660,124,90,56,69,29,3
C100537,51,2390375,86,3673,89,3,138,82,73,0
C100538,69,729564,114,10653,11,102,105,50,23,4
C100539,48,2997781,208,9824,245,96,30,26,93,3
C100540,27,1991333,225,5319,223,68,14,62,38,3
C100541,36,2342116,133,6128,103,111,64,67,48,3
C100542,49,151912,188,466,23,68,65,82,96,1
C100543,18,1104493,119,1343,344,13,109,75,89,1
C100544,22,1468094,7,2751,251,137,143,27,7,4
C100545,62,2018042,146,8589,84,23,162,4,93,0
C100546,21,394065,128,9181,276,9,87,45,12,1
C100547,33,1638470,6,14777,237,49,189,43,30,4
C100548,41,241792,113,14906,341,114,61,34,44,3
C100549,33,1773547,12,4169,40,73,108,44,62,2
C100550,19,291270,108,14013,183,29,15,41,82,1
C100551,66,2604113,161,2061,129,98,164,31,107,0
C100552,45,2939508,226,7749,107,45,93,45,8,0
C100553,49,812515,21,14223,283,86,87,54,43,1
C100554,44,2371051,186,14618,227,10,122,24,119,0
C100555,37,2738989,210,14251,51,47,16,12,81,0
C100556,41,864304,206,11159,192,145,76,57,77,3
C100557,29,871606,42,7723,326,38,176,74,30,1
C100558,67,947820,222,5269,324,43,137,67,110,0
C100559,52,748466,46,7663,345,114,110,42,67,4
C100560,50,700745,3,4501,268,115,116,76,77,4
C100561,50,2920639,185,1798,40,59,128,83,71,0
C100562,68,2770623,53,1890,218,86,47,77,76,2
C100563,60,1888027,62,13422,12,35,180,36,100,1
C100564,54,2258904,141,3740,150,141,26,58,83,3
C100565,29,726120,51,6743,277,81,101,89,80,1
C100566,20,1727101,229,5094,225,134,188,1,25,4
C100567,18,901065,147,9898,136,45,80,29,4,1
C100568,50,1393994,187,3511,55,34,182,66,5,0
C100569,57,717599,62,11215,184,13,11,87,85,1
C100570,27,1479808,165,9106,273,143,112,23,4,4
C100571,60,1466395,205,685,34,65,13,69,78,3
C100572,61,2155635,143,6698,245,139,107,79,51,4
C100573,46,1524048,90,10663,309,44,83,88,77,1
C100574,30,2946920,70,2389,4,92,104,64,31,2
C100575,29,935748,91,10021,168,4,25,89,97,1
C100576,48,2746048,12,461,187,33,73,76,40,2
C100577,63,1829306,240,12433,265,97,178,2,36,0
C100578,19,2323073,89,4170,141,47,8,60,94,2
C100579,68,1213777,178,3696,336,15,48,24,50,1
C100580,67,970968,47,12991,292,37,155,72,8,1
C100581,52,305739,16,5713,50,88,18,36,16,1
C100582,40,1702712,110,14123,213,111,114,6,16,4
C100583,34,1889806,144,9078,340,53,193,56,47,0
C100584,43,1051740,195,9098,302,97,87,8,65,3
C100585,25,525055,246,3239,340,47,122,42,14,1
C100586,46,1236558,34,8580,19,17,152,59,49,1
C100587,43,863692,216,8879,41,66,47,29,78,3
C100588,27,285309,234,4992,216,69,24,13,44,3
C100589,43,2894550,46,13929,124,96,156,96,85,2
C100590,51,884137,87,1684,136,116,63,65,72,3
C100591,68,1619275,64,12204,168,59,99,2,20,2
C100592,58,754855,222,9429,174,102,180,59,10,4
C100593,24,512992,177,5086,204,38,10,86,61,1
C100594,21,902919,149,5020,224,146,116,18,83,4
C100595,67,1130772,181,11856,179,75,125,50,84,1
C100596,62,768012,190,5152,193,26,127,36,45,1
C100597,28,2217241,209,5865,9,41,92,25,28,0
C100598,46,2740225,182,8798,89,44,191,66,93,0
C100599,53,746098,82,3936,267,124,109,92,60,4
C100600,42,2703292,131,11052,184,92,142,74,40,0
C100601,38,1145596,181,747,360,119,65,86,10,3
C100602,53,799833,239,14523,286,108,176,68,41,4
C100603,27,1775756,140,3629,19,46,141,52,17,0
C100604,54,1916970,208,10669,79,110,124,28,10,3
C100605,26,1618335,38,4886,291,98,26,93,18,2
C100606,41,1799923,78,3941,149,45,171,83,97,4
C100607,52,675362,91,8508,45,110,171,93,95,4
C100608,66,1152628,146,4609,71,117,186,56,30,4
C100609,52,626164,84,14843,147,59,141,39,45,1
C100610,65,1281143,163,4914,294,35,145,77,14,0
C100611,53,1506513,209,9885,148,61,60,5,74,3
C100612,35,885733,84,12905,55,87,113,22,96,4
C100613,66,2547367,198,7356,235,102,30,96,86,3
C100614,56,1742410,218,5952,157,104,137,44,0,0
C100615,49,1113379,199,9994,266,137,198,52,25,4
C100616,41,2133366,102,6180,87,143,32,18,79,3
C100617,40,2900652,76,5370,247,44,44,61,67,2
C100618,49,1863631,17,7019,343,44,9,21,61,2
C100619,54,2940356,149,14678,358,32,167,86,50,0
C100620,29,2780977,245,5250,362,17,159,51,81,0
C100621,66,469469,70,14624,252,111,15,32,106,3
C100622,30,1076185,47,6112,83,47,36,7,74,1
C100623,40,1534107,165,2841,206,59,30,13,93,3
C100624,42,1026969,217,12357,217,64,68,93,74,3
C100625,52,1540841,54,9225,11,27,46,52,110,2
C100626,58,1041964,15,13558,179,15,99,95,60,1
C100627,47,2556334,139,6545,214,81,195,31,55,0
C100628,34,1777697,9,10821,32,41,87,13,49,2
C100629,66,1752981,196,5671,144,67,82,73,104,3
C100630,37,1007563,3,1905,159,58,194,14,27,4
C100631,65,1615566,13,14105,85,98,44,99,8,2
C100632,42,980123,96,2926,33,93,193,38,30,4
C100633,39,1120647,6,13214,357,108,111,58,84,4
C100634,30,2191215,129,6660,334,121,114,64,49,4
C100635,36,1080811,234,12308,188,16,121,2,77,0
C100636,66,2679504,133,506,209,89,45,33,90,2
C100637,53,1452950,66,3110,108,11,33,89,8,1
C100638,29,439675,214,14438,189,122,65,57,77,3
C100639,58,2027182,96,9024,36,148,181,6,19,4
C100640,36,2939222,243,14677,320,149,40,54,56,3
C100641,29,2674936,112,3441,129,49,96,99,52,2
C100642,26,2113763,125,1858,99,108,138,72,83,4
C100643,24,426558,41,1764,15,143,40,54,53,3
C100644,45,1361371,178,12450,182,72,41,99,28,3
C100645,31,506716,113,4704,88,123,40,55,22,3
C100646,48,1915923,7,9257,42,146,171,24,35,4
C100647,69,742201,21,6313,83,72,162,87,64,4
C100648,36,2429479,209,9158,255,138,69,86,118,3
C100649,64,1968466,181,8698,176,118,151,44,24,4
C100650,33,1564044,148,12787,145,147,13,85,48,3
C100651,22,2930931,193,10308,160,51,197,38,49,0
C100652,52,2136062,160,4054,251,92,34,92,113,3
C100653,29,931789,232,12251,218,147,182,80,18,4
C100654,42,2578603,96,12392,320,31,130,83,21,0
C100655,69,1410057,212,7870,232,48,8,36,107,3
C100656,38,2354182,202,7502,214,95,36,10,34,3
C100657,53,496214,247,1344,185,12,64,20,50,1
C100658,40,2111016,6,12093,291,62,92,88,8,2
C100659,33,755245,41,9992,129,102,34,28,60,2
C100660,56,548383,33,9350,103,15,137,1,34,1
C100661,62,465345,202,2643,236,131,43,97,7,3
C100662,59,2296850,153,7541,85,136,25,19,106,3
C100663,56,2508829,24,3552,113,2,111,12,97,2
C100664,31,2996240,95,12993,229,118,1,25,73,2
C100665,48,2464566,221,2467,174,3,47,87,82,0
C100666,22,475897,140,483,90,30,168,55,58,1
C100667,52,1400008,235,10195,312,36,76,31,6,0
C100668,40,1525407,165,11820,327,85,145,70,20,0
C100669,46,841243,243,5880,332,74,124,79,64,3
C100670,60,2784609,106,9926,191,129,6,31,71,2
C100671,28,1507178,178,11996,356,1,138,74,63,0
C100672,35,588590,9,5019,204,32,34,95,112,1
C100673,64,1388320,93,2661,328,145,11,30,28,3
C100674,29,2846391,126,6012,163,134,151,53,57,4
C100675,26,416324,67,6899,21,1,7,7,54,1
C100676,27,1105432,4,9095,242,121,101,66,69,4
C100677,61,2462914,54,4677,40,79,170,11,23,4
C100678,34,2738513,85,3135,40,138,122,18,62,4
C100679,55,1470486,134,12926,101,42,196,15,24,0
C100680,24,1883994,194,9657,140,90,12,79,99,3
C100681,63,151942,165,3101,35,105,125,8,96,4
C100682,30,1865468,212,5029,224,56,10,98,9,3
C100683,57,979806,45,12228,191,139,8,59,30,3
C100684,59,2576086,225,9679,296,144,152,35,66,0
C100685,26,2106933,142,4551,290,99,191,73,18,4
C100686,67,2044200,84,9011,189,75,191,54,39,4
C100687,44,492603,171,7772,148,100,38,49,87,3
C100688,19,509362,194,3596,2,131,178,75,33,4
C100689,22,1173919,111,14892,195,5,180,5,97,1
C100690,46,2992387,135,4521,201,13,159,89,9,0
C100691,54,532185,55,11401,322,43,20,60,44,1
C100692,55,260397,165,11696,243,34,137,97,13,1
C100693,36,917404,204,11124,257,87,187,14,80,4
C100694,25,263305,241,12979,68,142,19,4,114,3
C100695,65,2411352,16,14979,99,16,50,33,102,2
C100696,62,2255256,17,3332,251,144,60,74,13,2
C100697,18,754010,223,3746,336,6,170,15,89,0
C100698,39,800369,71,7636,59,9,198,2,78,1
C100699,69,1818478,90,8563,94,28,57,60,105,2
C100700,34,2205784,129,657,250,125,185,37,76,4
C100701,24,1517960,2,4030,330,107,32,71,84,2
C100702,42,1423650,95,11566,315,83,5,44,75,2
C100703,62,2542127,84,14930,255,123,54,72,59,2
C100704,21,1195899,101,5947,97,104,57,83,3,3
C100705,53,2986660,123,7532,297,76,115,61,94,0
C100706,23,2082470,161,8309,261,21,59,93,47,0
C100707,48,912435,141,10737,80,65,4,36,51,3
C100708,36,2335385,65,11836,326,145,96,29,79,2
C100709,61,293681,51,2624,171,13,155,98,52,1
C100710,56,665690,161,13960,346,33,132,66,118,1
C100711,44,570205,3,1129,194,3,4,75,0,1
C100712,27,1380925,229,11466,132,34,53,88,37,3
C100713,43,1041132,60,4526,71,113,176,16,98,4
C100714,36,2183899,211,13905,91,53,65,17,91,0
C100715,56,1532492,172,3815,112,11,28,19,61,1
C100716,20,1501297,122,9607,183,21,180,36,75,0
C100717,62,391334,104,11527,8,19,109,6,119,1
C100718,30,2381329,224,3052,242,50,156,61,94,0
C100719,67,251856,133,13943,179,75,130,62,102,1
C100720,45,2856835,175,9147,314,48,34,93,33,0
C100721,37,282910,43,9860,33,147,10,47,31,3
C100722,45,2730701,47,12723,312,78,187,68,19,4
C100723,25,960869,229,7281,75,112,79,77,72,3
C100724,58,221449,6,9949,40,74,124,13,95,1
C100725,56,1054531,188,5876,250,30,30,2,44,1
C100726,18,1837040,164,5309,233,108,17,8,6,3
C100727,20,1355208,165,10761,246,112,175,45,32,4
C100728,30,2425579,205,14207,45,65,67,60,60,0
C100729,45,2290155,118,4605,62,135,20,48,21,3
C100730,66,1181531,204,6160,313,4,93,65,97,1
C100731,42,1460222,6,3062,215,53,84,22,39,2
C100732,50,1909373,30,1789,49,76,144,1,59,4
C100733,55,2297712,101,2124,252,108,189,40,91,4
C100734,23,2365712,126,10798,13,76,120,28,79,0
C100735,61,1519399,220,1695,163,100,43,92,89,3
C100736,62,849957,138,10887,64,45,75,87,112,1
C100737,49,1070962,156,3760,326,95,146,25,102,4
C100738,62,711453,6,12539,135,48,78,53,6,1
C100739,64,2859243,73,10086,284,112,41,36,112,2
C100740,38,1082086,24,6703,149,28,96,12,81,1
C100741,33,2082933,52,14790,123,48,175,59,79,4
C100742,38,951255,82,5053,11,113,150,87,12,4
C100743,28,1591523,68,11245,348,30,183,83,107,1
C100744,54,190856,173,8625,57,97,15,35,55,3
C100745,53,2539915,118,3611,262,97,31,20,117,2
C100746,52,1351500,215,5157,157,56,171,72,119,0
C100747,36,2689240,27,5262,17,6,172,78,54,2
C100748,37,2219391,196,9982,255,58,32,10,44,3
C100749,35,257871,13,6152,74,18,36,0,67,1
C100750,64,815504,203,9782,180,108,80,40,3,3
C100751,58,652969,75,5612,101,30,144,36,103,1
C100752,66,1602975,147,13798,73,66,128,98,37,0
C100753,31,1743938,161,6241,287,136,29,86,13,3
C100754,32,1384486,206,9742,277,36,93,23,32,0
C100755,48,162349,13,932,76,126,162,97,90,4
C100756,18,963925,7,3635,246,30,83,4,7,1
C100757,20,2598442,33,14190,229,56,105,16,12,2
C100758,33,2776001,160,6560,364,22,25,94,2,0
C100759,40,2735748,45,10108,119,95,80,15,70,2
C100760,28,1525405,56,6176,40,94,118,85,78,4
C100761,29,1341078,229,10409,269,138,152,41,13,4
C100762,27,1815126,200,1159,139,45,150,10,14,0
C100763,49,2781707,46,6941,54,2,68,78,9,2
C100764,33,2586691,226,4584,218,128,7,44,9,3
C100765,25,1664585,19,11535,150,39,102,17,33,2
C100766,55,1090101,100,4702,129,113,32,15,37,3
C100767,29,2355606,162,2553,102,67,109,59,113,0
C100768,41,1829544,228,14491,271,106,86,69,88,3
C100769,45,1507991,191,6432,22,132,47,70,110,3
C100770,25,1261252,70,7203,154,115,160,16,6,4
C100771,45,715318,125,4540,179,128,154,21,83,4
C100772,53,216091,247,8097,70,36,196,89,26,1
C100773,43,1726504,54,10962,138,112,146,64,15,4
C100774,25,1900072,183,12095,141,60,162,99,99,0
C100775,67,2838888,50,13906,198,63,37,88,77,2
C100776,45,581403,65,13809,88,96,91,3,10,1
C100777,45,2932012,45,9969,138,39,124,52,49,2
C100778,54,1837818,30,376,300,83,143,49,6,4
C100779,58,2916199,79,4046,32,45,3,17,97,2
C100780,53,1737701,73,9881,223,6,146,37,98,1
C100781,44,2754143,247,4550,360,66,62,98,27,0
C100782,34,2391089,61,11339,115,79,194,74,8,4
C100783,26,359527,221,5005,19,12,149,44,2,1
C100784,50,1364742,187,7214,323,92,142,40,10,0
C100785,37,630688,130,8395,36,80,36,14,19,3
C100786,30,1509507,158,2034,61,26,169,87,111,0
C100787,45,786125,174,2125,107,32,152,97,107,1
C100788,65,2454782,247,3008,85,119,161,75,19,0
C100789,46,165297,68,12744,291,33,15,80,48,1
C100790,30,993037,147,7727,116,76,43,54,101,3
C100791,63,757192,212,9967,184,102,2,2,111,3
C100792,52,2595315,5,6290,71,23,122,28,18,2
C100793,23,1343280,73,13228,199,129,138,1,73,4
C100794,35,2670071,212,8650,89,139,118,9,53,3
C100795,68,527907,57,8920,231,127,150,74,47,4
C100796,22,1244797,191,8828,322,3,199,87,49,0
C100797,64,1309946,52,10866,187,26,2,84,67,2
C100798,42,1150535,113,6367,198,59,51,74,78,1
C100799,19,237000,59,12444,94,136,193,57,100,4
C100800,27,2238749,60,9515,358,68,167,82,73,4
C100801,47,1446411,123,855,17,26,140,86,41,1
C100802,67,473087,80,12509,146,106,14,95,20,3
C100803,62,1391897,123,9807,22,37,191,92,27,1
C100804,22,498006,241,1856,298,47,87,25,111,1
C100805,50,1571195,84,2626,217,81,113,48,111,4
C100806,18,2755245,148,3064,7,109,134,28,76,0
C100807,35,750357,218,3349,59,112,54,9,75,3
C100808,49,1589699,103,10573,155,25,106,50,80,1
C100809,64,1874334,161,5104,140,31,89,60,66,0
C100810,66,1567166,140,6543,182,77,13,26,96,3
C100811,28,362757,149,13386,22,99,75,44,38,3
C100812,38,2547007,56,1591,331,13,136,99,67,2
C100813,43,1281264,120,11545,21,129,62,28,61,3
C100814,42,705060,151,3093,290,28,13,56,73,1
C100815,39,1488027,148,11463,130,14,145,55,119,1
C100816,44,2383390,215,731,307,148,91,84,118,3
C100817,66,2895330,49,13383,42,5,168,78,113,0
C100818,30,681877,175,14386,96,4,92,77,104,1
C100819,50,1694894,70,8141,303,12,126,76,82,1
C100820,51,2640832,45,6657,90,114,169,34,34,4
C100821,58,676888,247,13406,252,25,5,81,52,3
C100822,52,618396,204,671,25,80,34,67,13,3
C100823,18,2908638,163,899,323,65,169,45,51,0
C100824,38,1598943,72,12793,235,28,126,82,36,1
C100825,65,489340,120,14203,120,79,38,43,92,1
C100826,23,932529,120,11062,349,95,13,75,45,3
C100827,45,2378289,155,14089,179,18,116,47,16,0
C100828,34,1028269,208,10833,349,99,97,23,51,3
C100829,22,490568,47,14805,298,116,141,2,32,4
C100830,48,2224075,245,1458,283,102,43,69,73,3
C100831,22,1933471,32,9305,303,119,32,97,89,2
C100832,55,1118560,29,11096,179,111,17,58,114,2
C100833,20,812553,199,3502,334,122,88,84,32,3
C100834,40,345682,208,14970,150,13,2,96,56,1
C100835,54,2890699,53,9188,181,74,190,22,65,0
C100836,54,2237484,93,2716,67,29,179,47,44,0
C100837,27,750825,184,7625,255,33,36,23,4,1
C100838,27,211434,217,554,116,108,8,24,39,3
C100839,36,2125158,43,8076,338,2,188,38,58,0
C100840,34,992557,100,1552,64,11,35,17,103,1
C100841,38,1775824,112,5727,291,109,51,89,117,2
C100842,31,2570817,132,6416,170,44,33,76,24,2
C100843,26,763773,192,13820,53,148,9,74,50,3
C100844,63,2009253,91,13403,84,146,71,67,79,2
C100845,18,1970584,215,6271,6,87,186,55,18,0
C100846,68,707099,151,10188,211,74,144,86,119,1
C100847,62,836903,60,11142,344,115,167,31,61,4
C100848,30,1596497,30,12560,237,98,26,64,70,2
C100849,21,1347920,43,5567,197,90,13,4,45,2
C100850,18,1280124,216,1933,29,100,1,52,19,3
C100851,66,409485,48,5680,356,122,25,20,16,3
C100852,57,2570532,208,12075,352,80,136,92,110,0
C100853,49,1138923,7,14845,155,141,121,43,44,4
C100854,51,830655,87,10750,349,42,29,66,55,1
C100855,45,1412258,230,8107,126,118,168,42,58,4
C100856,48,1716617,31,11522,183,145,168,19,112,4
C100857,25,2475316,118,6806,329,32,74,6,116,2
C100858,56,2243274,234,14490,78,61,121,34,30,0
C100859,43,2612158,19,13101,210,31,82,95,67,2
C100860,51,1361227,52,12439,226,115,93,89,84,4
C100861,20,1747954,239,6622,94,38,171,91,109,0
C100862,67,464624,68,3620,11,105,117,3,49,4
C100863,29,1040048,249,4263,57,83,127,20,26,3
C100864,18,1395810,134,8257,103,89,105,29,111,4
C100865,61,2140013,122,3001,11,41,53,23,70,2
C100866,22,2963745,211,12562,341,99,91,62,14,0
C100867,47,1732906,60,13459,217,109,140,23,89,4
C100868,47,1351993,219,10104,262,81,198,12,82,0
C100869,34,1471790,244,12151,66,11,119,20,90,0
C100870,65,2586376,93,14322,242,100,6,69,39,2
C100871,64,2890105,118,7277,104,16,70,30,33,0
C100872,40,2155632,140,11424,235,42,34,37,108,2
C100873,32,1216594,166,11886,287,35,103,83,14,1
C100874,54,1999101,141,13775,134,86,3,0,16,3
C100875,38,1308548,28,10276,46,114,135,37,27,4
C100876,31,606435,5,1016,169,144,134,10,20,4
C100877,19,2785603,174,13351,188,100,47,10,85,2
C100878,28,2000103,46,613,79,8,60,97,99,2
C100879,68,2507735,81,8201,249,28,186,15,43,0
C100880,56,1002959,155,407,35,85,159,64,64,4
C100881,55,1093808,154,12047,150,129,51,92,1,3
C100882,51,2814428,246,5840,140,69,11,22,8,3
C100883,55,2043881,62,5817,44,7,53,29,52,2
C100884,67,2722776,196,3691,199,33,133,55,10,0
C100885,51,2976227,72,6298,99,90,184,35,35,4
C100886,35,199663,90,9266,213,78,90,87,93,1
C100887,47,1029863,97,14003,110,30,14,72,26,1
C100888,32,242263,128,816,205,16,34,23,48,1
C100889,44,2929692,140,4620,309,26,43,6,103,2
C100890,68,1192491,205,12311,200,146,118,91,50,3
C100891,51,1269790,213,10454,7,58,136,82,4,0
C100892,69,2152157,180,3620,267,105,103,72,62,3
C100893,55,371554,165,2383,31,147,60,25,69,3
C100894,50,1377144,153,4395,96,126,34,99,38,3
C100895,41,606498,39,1436,249,45,168,36,82,1
C100896,32,2448461,195,9958,128,89,95,4,84,0
C100897,47,506461,147,2980,142,106,140,34,4,4
C100898,59,1473780,71,5903,290,105,51,28,8,2
C100899,68,1159917,209,7721,90,86,28,73,88,3
C100900,34,225558,77,8878,7,137,48,43,28,3
C100901,22,1985924,24,11113,5,20,33,54,7,2
C100902,46,2761965,179,4289,246,30,54,72,98,0
C100903,21,1696777,45,10433,363,18,6,70,59,2
C100904,27,2684503,8,1035,115,42,67,69,113,2
C100905,34,1381462,200,14033,174,68,16,98,100,3
C100906,27,1831994,173,12125,76,50,172,14,40,0
C100907,34,2153540,130,7938,330,112,190,16,40,4
C100908,37,2043589,158,7136,243,148,162,98,116,4
C100909,41,1462055,67,8611,198,67,123,24,39,4
C100910,22,597418,173,10496,364,31,106,23,80,1
C100911,51,1523284,154,14842,222,2,94,26,9,1
C100912,23,396521,17,1048,323,16,5,32,5,1
C100913,19,408985,38,11584,239,68,181,20,53,4
C100914,30,2757187,67,9727,54,89,161,15,119,2
C100915,60,400574,57,9252,355,133,55,26,21,3
C100916,60,936149,161,7840,198,44,22,78,97,1
C100917,65,2837277,94,3361,293,102,19,3,102,2
C100918,28,1194408,207,2116,310,105,89,74,92,3
C100919,68,1697836,72,14040,352,104,110,14,16,4
C100920,64,1687240,94,7787,347,32,98,86,42,1
C100921,40,1082407,64,4712,271,70,25,77,87,2
C100922,33,766988,23,14373,279,62,143,50,36,1
C100923,48,393803,12,14944,48,67,122,39,9,1
C100924,28,1037437,103,9226,280,112,163,16,70,4
C100925,33,2944947,240,12783,345,64,161,13,42,0
C100926,25,1319478,8,483,277,117,25,83,58,2
C100927,21,2842620,201,6536,335,58,41,21,58,0
C100928,57,2776960,200,7822,210,98,20,45,35,3
C100929,21,2280588,38,6665,304,33,170,93,5,0
C100930,42,2773568,33,741,309,97,120,31,55,2
C100931,20,1410643,176,12532,202,145,39,18,10,3
C100932,49,1434690,97,13904,63,106,11,64,84,3
C100933,20,2329289,45,3888,45,31,140,22,110,2
C100934,44,1258851,75,13476,0,50,93,84,105,1
C100935,46,1862876,151,13373,158,133,37,41,6,3
C100936,49,1092280,107,844,226,88,153,37,14,4
C100937,67,1164785,243,2104,205,107,143,30,20,3
C100938,68,2481667,115,11292,108,115,147,26,73,4
C100939,36,1395905,43,14419,247,126,26,25,111,2
C100940,38,2347337,25,11664,116,98,59,14,89,2
C100941,22,2437795,15,4845,179,24,1,17,94,2
C100942,35,2727469,10,1431,73,143,58,89,29,2
C100943,45,1151744,148,7957,61,25,18,62,34,1
C100944,59,2327786,16,12343,265,45,100,24,3,2
C100945,39,2369017,99,8072,169,53,37,77,24,2
C100946,38,800136,125,2952,281,119,101,4,108,4
C100947,23,865291,98,12250,277,15,20,65,75,1
C100948,18,2395067,213,9947,30,102,32,77,91,3
C100949,22,241196,57,2114,159,41,176,34,5,1
C100950,58,861737,46,3411,163,71,164,80,22,4
C100951,29,209888,111,9767,198,100,150,33,116,4
C100952,43,2502379,124,1952,71,119,33,66,28,3
C100953,63,2795965,248,3248,284,97,123,56,64,0
C100954,51,2875119,232,11983,199,123,46,85,39,3
C100955,66,1688638,129,6218,244,14,55,89,61,1
C100956,31,1859861,25,12738,118,92,85,96,42,2
C100957,43,1106703,56,2363,88,77,189,55,38,4
C100958,62,2674124,46,14707,169,3,135,13,115,2
C100959,44,2919427,187,10036,183,112,5,97,114,3
C100960,26,1987925,190,13793,36,15,66,18,103,0
C100961,43,2188501,206,8381,347,76,81,79,36,0
C100962,64,2900015,189,5466,159,58,155,34,13,0
C100963,39,995760,211,14718,162,103,193,89,99,4
C100964,64,1782466,8,14416,134,60,31,67,4,2
C100965,47,2257562,41,8563,111,106,69,24,57,2
C100966,60,900105,143,12796,238,90,130,60,82,4
C100967,65,687862,44,13936,119,20,1,69,106,1
C100968,34,1295633,82,8307,251,10,42,40,45,1
C100969,43,867475,129,6901,346,104,85,53,106,3
C100970,53,2472821,111,8622,69,112,1,62,110,2
C100971,18,2146885,225,14830,134,96,195,92,47,0
C100972,25,1562084,193,9350,299,69,169,38,46,0
C100973,66,1847352,117,4103,76,54,88,80,98,2
C100974,52,1312111,162,14673,269,43,129,86,85,1
C100975,69,2521903,132,9103,17,79,130,73,37,0
